PheCode	Phenotype	Total_Cases	Total_Controls	Total_Prevalence	index	Female_Controls	Male_Controls	Female_Cases	Male_Cases	index	Female_Prevalence	Male_Prevalence	index	30-39_Controls	40-49_Controls	50-59_Controls	60-69_Controls	70-79_Controls	30-39_Cases	40-49_Cases	50-59_Cases	60-69_Cases	70-79_Cases	index	30-39_Prevalence	40-49_Prevalence	50-59_Prevalence	60-69_Prevalence	70-79_Prevalence	index	AsianG_Controls	BlackG_Controls	ChineseG_Controls	MixedG_Controls	OtherEthnicityG_Controls	WhiteG_Controls	AsianG_Cases	BlackG_Cases	ChineseG_Cases	MixedG_Cases	OtherEthnicityG_Cases	WhiteG_Cases	index	AsianG_Prevalence	BlackG_Prevalence	ChineseG_Prevalence	MixedG_Prevalence	OtherEthnicityG_Prevalence	WhiteG_Prevalence	index	African_Controls	Any other Asian background_Controls	Any other Black background_Controls	Any other mixed background_Controls	Any other white background_Controls	Asian or Asian British_Controls	Bangladeshi_Controls	Black or Black British_Controls	British_Controls	Caribbean_Controls	Chinese_Controls	Do not know_Controls	Indian_Controls	Irish_Controls	Mixed_Controls	Other ethnic group_Controls	Pakistani_Controls	Prefer not to answer_Controls	White_Controls	White and Asian_Controls	White and Black African_Controls	White and Black Caribbean_Controls	African_Cases	Any other Asian background_Cases	Any other Black background_Cases	Any other mixed background_Cases	Any other white background_Cases	Asian or Asian British_Cases	Bangladeshi_Cases	Black or Black British_Cases	British_Cases	Caribbean_Cases	Chinese_Cases	Do not know_Cases	Indian_Cases	Irish_Cases	Mixed_Cases	Other ethnic group_Cases	Pakistani_Cases	Prefer not to answer_Cases	White_Cases	White and Asian_Cases	White and Black African_Cases	White and Black Caribbean_Cases	index	African_Prevalence	Any other Asian background_Prevalence	Any other Black background_Prevalence	Any other mixed background_Prevalence	Any other white background_Prevalence	Asian or Asian British_Prevalence	Bangladeshi_Prevalence	Black or Black British_Prevalence	British_Prevalence	Caribbean_Prevalence	Chinese_Prevalence	Do not know_Prevalence	Indian_Prevalence	Irish_Prevalence	Mixed_Prevalence	Other ethnic group_Prevalence	Pakistani_Prevalence	Prefer not to answer_Prevalence	White_Prevalence	White and Asian_Prevalence	White and Black African_Prevalence	White and Black Caribbean_Prevalence	index	0_Controls	1_Controls	2_Controls	3_Controls	4_Controls	0_Cases	1_Cases	2_Cases	3_Cases	4_Cases	index	0.0_Prevalence	1.0_Prevalence	2.0_Prevalence	3.0_Prevalence	4.0_Prevalence
480.1	Bacterial pneumonia	1504	484043	0.003097537416563175	0	265139.0	218904.0	588.0	916.0	Status	0.0022127973446431862	0.004167045764716586	0	6.0	115480.0	162280.0	204032.0	2245.0		166.0	430.0	892.0	16.0	Status	0.0	0.0014354149732805285	0.0026427386147132937	0.004352833245495891	0.007076514816452897	0	9521.0	7804.0	1546.0	2875.0	6182.0	456115.0	40.0	30.0	4.0	6.0	30.0	1394.0	Status	0.00418366279677858	0.0038294613224406433	0.0025806451612903226	0.0020826102047900035	0.004829362524146813	0.003046934595822159	0	3282.0	1753.0	120.0	1007.0	15909.0	40.0	219.0	27.0	426994.0	4375.0	1546.0	211.0	5752.0	12671.0	46.0	4391.0	1757.0	1580.0	541.0	811.0	409.0	602.0	15.0	5.0		1.0	39.0		2.0		1311.0	15.0	4.0	1.0	25.0	43.0		21.0	8.0	8.0	1.0	1.0	2.0	2.0	Status	0.004549590536851683	0.002844141069397042	0.0	0.000992063492063492	0.0024454477050413845	0.0	0.00904977375565611	0.0	0.0030609028612787617	0.003416856492027335	0.0025806451612903226	0.0047169811320754715	0.004327505625757314	0.003382098474123014	0.0	0.004759746146872167	0.004532577903682719	0.005037783375314861	0.0018450184501845018	0.0012315270935960591	0.004866180048661801	0.0033112582781456954	0	97662.0	97293.0	97055.0	96723.0	95310.0	218.0	248.0	257.0	296.0	485.0	Status	0.0022272170004086636	0.002542520581088978	0.0026409898059848733	0.0030509487832280275	0.005062894723106634
369.0	Infection of the eye	374	487519	0.0007665615206612925	0	265205.0	222314.0	200.0	174.0	Status	0.0007535653058533185	0.0007820646506777894	0	6.0	115541.0	162709.0	206976.0	2287.0		63.0	106.0	203.0	2.0	Status	0.0	0.0005449638420815889	0.0006510456653256763	0.0009798290367266952	0.0008737439930100481	0	9532.0	7759.0	1536.0	2893.0	6218.0	459581.0	17.0	11.0	3.0	4.0	6.0	333.0	Status	0.0017802911299612525	0.0014157014157014157	0.001949317738791423	0.001380738695201933	0.0009640102827763496	0.0007240484090503877	0	3248.0	1762.0	120.0	1011.0	15927.0	43.0	233.0	26.0	430255.0	4365.0	1536.0	210.0	5723.0	12853.0	47.0	4407.0	1771.0	1601.0	546.0	816.0	415.0	604.0	4.0	3.0			7.0				309.0	7.0	3.0	1.0	10.0	17.0		3.0	4.0	2.0		2.0	1.0	1.0	Status	0.0012300123001230013	0.0016997167138810198	0.0	0.0	0.00043931216267101796	0.0	0.0	0.0	0.0007176633438931262	0.0016010978956999085	0.001949317738791423	0.004739336492890996	0.0017442874585731729	0.001320901320901321	0.0	0.0006802721088435374	0.0022535211267605635	0.0012476606363069245	0.0	0.0024449877750611247	0.002403846153846154	0.001652892561983471	0	97757.0	97530.0	97497.0	97528.0	97207.0	62.0	62.0	82.0	68.0	100.0	Status	0.0006338236947832221	0.0006352979752438725	0.0008403447463081196	0.0006967498667978196	0.0010276752957135663
38.2	Gram positive septicemia	749	478272	0.0015636057709369736	0	261374.0	216898.0	289.0	460.0	Status	0.001104474075432904	0.0021163242208706375	0	6.0	114266.0	160244.0	201556.0	2200.0		102.0	222.0	423.0	2.0	Status	0.0	0.0008918578623391158	0.001383470641755886	0.002094277127820219	0.0009082652134423251	0	9262.0	7600.0	1519.0	2833.0	6081.0	450977.0	20.0	11.0	3.0	5.0	4.0	706.0	Status	0.0021547080370609784	0.0014452765733806332	0.0019710906701708277	0.0017618040873854828	0.000657354149548069	0.0015630431076662172	0	3183.0	1733.0	119.0	986.0	15726.0	42.0	213.0	24.0	422232.0	4274.0	1519.0	212.0	5577.0	12483.0	49.0	4311.0	1697.0	1558.0	536.0	797.0	402.0	599.0	2.0	1.0		2.0	17.0		2.0		674.0	9.0	3.0		12.0	14.0		3.0	5.0	1.0	1.0	2.0		1.0	Status	0.0006279434850863422	0.0005767012687427913	0.0	0.0020242914979757085	0.0010798450104808487	0.0	0.009302325581395349	0.0	0.0015937347779411974	0.002101330842867149	0.0019710906701708277	0.0	0.0021470746108427268	0.0011202688645274865	0.0	0.0006954102920723226	0.002937720329024677	0.0006414368184733803	0.00186219739292365	0.0025031289111389237	0.0	0.0016666666666666668	0	96618.0	96098.0	95901.0	95606.0	94049.0	111.0	126.0	130.0	161.0	221.0	Status	0.0011475358992649566	0.0013094446291985367	0.0013537295248409367	0.0016811636576273665	0.0023443301156253313
711.0	Arthropathy associated with infections	13	458780	2.8335218715194e-05	0	248363.0	210417.0	8.0	5.0	Status	3.220987957531274e-05	2.3761773958996682e-05	0	6.0	113298.0	154824.0	188613.0	2039.0		3.0	4.0	6.0		Status	0.0	2.6478142293536684e-05	2.583512026248482e-05	3.181015698312471e-05	0.0	0	8956.0	7384.0	1516.0	2751.0	5925.0	432248.0					1.0	12.0	Status	0.0	0.0	0.0	0.0	0.00016874789065136686	2.7761069726553464e-05	0	3155.0	1686.0	112.0	953.0	15345.0	38.0	216.0	25.0	404214.0	4092.0	1516.0	199.0	5374.0	12169.0	45.0	4212.0	1642.0	1514.0	520.0	784.0	391.0	578.0									12.0							1.0							Status	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.968636356889463e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00023736055067647758	0.0	0.0	0.0	0.0	0.0	0.0	0	92883.0	92017.0	91754.0	91611.0	90515.0	4.0	2.0	4.0	2.0	1.0	Status	4.3063076641510654e-05	2.173464175876721e-05	4.35929292268794e-05	2.1830962854616702e-05	1.1047770559901012e-05
529.1	Glossitis	438	493287	0.0008871335257481392	0	268330.0	224957.0	230.0	208.0	Status	0.0008564194221030682	0.0009237670152998912	0	6.0	116055.0	164122.0	210734.0	2370.0		61.0	155.0	222.0		Status	0.0	0.0005253367322332839	0.0009435283088929065	0.0010523521492633535	0.0	0	9713.0	7942.0	1553.0	2909.0	6339.0	464831.0	8.0	6.0	2.0	5.0	4.0	413.0	Status	0.0008229606007612386	0.000754906894816306	0.0012861736334405145	0.0017158544955387784	0.0006306164275579379	0.0008877062358676307	0	3348.0	1786.0	122.0	1012.0	16121.0	42.0	233.0	26.0	435100.0	4446.0	1553.0	214.0	5856.0	13049.0	48.0	4486.0	1796.0	1639.0	561.0	818.0	419.0	612.0	2.0	1.0		1.0	9.0		1.0		389.0	4.0	2.0		3.0	14.0		2.0	3.0	2.0	1.0	3.0	1.0		Status	0.0005970149253731343	0.0005595970900951316	0.0	0.0009871668311944718	0.0005579665220086795	0.0	0.004273504273504274	0.0	0.0008932487387741137	0.0008988764044943821	0.0012861736334405145	0.0	0.0005120327700972862	0.0010717293117966777	0.0	0.000445632798573975	0.0016675931072818232	0.001218769043266301	0.0017793594306049821	0.0036540803897685747	0.002380952380952381	0.0	0	98846.0	98582.0	98771.0	98613.0	98475.0	68.0	82.0	75.0	92.0	121.0	Status	0.0006874658794508361	0.0008311035433390091	0.0007587560447564899	0.0009320703105212502	0.001227230313602986
994.2	Sepsis	5078	496039	0.010133362069137546	0	270266.0	225773.0	2417.0	2661.0	Status	0.008863772219023555	0.01164887888843167	0	6.0	116884.0	165320.0	211461.0	2368.0		547.0	1360.0	3119.0	52.0	Status	0.0	0.004658054517120692	0.008159347252219822	0.01453537142324541	0.021487603305785124	0	9772.0	7966.0	1566.0	2931.0	6355.0	467449.0	94.0	80.0	3.0	26.0	67.0	4808.0	Status	0.009527670788566795	0.009942828734775044	0.0019120458891013384	0.00879269529928982	0.010432886951105575	0.010180897265683728	0	3355.0	1797.0	123.0	1021.0	16196.0	43.0	231.0	27.0	437616.0	4461.0	1566.0	217.0	5884.0	13074.0	49.0	4506.0	1817.0	1632.0	563.0	826.0	421.0	614.0	27.0	11.0		11.0	122.0		5.0		4551.0	53.0	3.0		60.0	128.0		38.0	18.0	29.0	7.0	5.0	4.0	6.0	Status	0.007983441750443524	0.006084070796460177	0.0	0.01065891472868217	0.0074764064223556805	0.0	0.0211864406779661	0.0	0.010292491298536526	0.011741249446167478	0.0019120458891013384	0.0	0.010094212651413189	0.009695500681714892	0.0	0.008362676056338027	0.009809264305177113	0.017459361830222758	0.012280701754385965	0.006016847172081829	0.009411764705882352	0.00967741935483871	0	99427.0	99223.0	99242.0	99207.0	98940.0	890.0	952.0	954.0	999.0	1283.0	Status	0.00887187615259627	0.00950336910406788	0.00952133817717274	0.00996946290641279	0.012801452760344431
130.0	Spirochetal infection	65	500193	0.00012993295459542875	0	272252.0	227941.0	15.0	50.0	Status	5.509297858352279e-05	0.0002193069024654482	0	6.0	117216.0	166375.0	214183.0	2413.0		12.0	27.0	24.0	2.0	Status	0.0	0.00010236462278636504	0.0001622576651722936	0.00011204115645146984	0.0008281573498964803	0	9844.0	7947.0	1569.0	2945.0	6389.0	471499.0	1.0				1.0	63.0	Status	0.00010157440325038091	0.0	0.0	0.0	0.00015649452269170578	0.00013359855119793367	0	3288.0	1807.0	123.0	1028.0	16287.0	43.0	236.0	26.0	441460.0	4510.0	1569.0	217.0	5929.0	13182.0	49.0	4519.0	1829.0	1653.0	570.0	831.0	421.0	616.0					1.0				58.0				1.0	4.0		1.0							Status	0.0	0.0	0.0	0.0	6.139489194499017e-05	0.0	0.0	0.0	0.0001313649726624962	0.0	0.0	0.0	0.00016863406408094435	0.0003033520400424693	0.0	0.00022123893805309734	0.0	0.0	0.0	0.0	0.0	0.0	0	100186.0	100037.0	100024.0	100038.0	99908.0	11.0	8.0	11.0	13.0	22.0	Status	0.00010978372605966247	7.996401619271328e-05	0.0001099615134702854	0.00012993373379576416	0.00022015410787551285
79.0	Viral infection	3748	492972	0.007545498469962957	0	268154.0	224818.0	2316.0	1432.0	Status	0.00856287203756424	0.006329281767955801	0	5.0	115445.0	164015.0	211135.0	2372.0		1035.0	1208.0	1485.0	20.0	Status	0.0	0.008885645604395604	0.007311330746929907	0.006984291223779512	0.008361204013377926	0	9683.0	7834.0	1527.0	2911.0	6239.0	464778.0	87.0	79.0	2.0	22.0	56.0	3502.0	Status	0.008904810644831116	0.009983571338304057	0.0013080444735120995	0.007500852369587453	0.008895949166004766	0.007478431707525412	0	3273.0	1781.0	120.0	1012.0	16015.0	43.0	231.0	26.0	435212.0	4415.0	1527.0	212.0	5854.0	12990.0	49.0	4403.0	1774.0	1624.0	561.0	822.0	417.0	611.0	33.0	13.0	1.0	10.0	97.0		2.0		3327.0	45.0	2.0	1.0	47.0	75.0		44.0	25.0	11.0	3.0	4.0	2.0	6.0	Status	0.009981851179673321	0.007246376811594203	0.008264462809917356	0.009784735812133072	0.0060203574975173785	0.0	0.008583690987124463	0.0	0.007586554445556723	0.010089686098654708	0.0013080444735120995	0.004694835680751174	0.007964751736993729	0.0057405281285878304	0.0	0.0098943107713065	0.013896609227348526	0.00672782874617737	0.005319148936170213	0.004842615012106538	0.00477326968973747	0.009724473257698542	0	98953.0	98786.0	98794.0	98583.0	97856.0	698.0	715.0	680.0	721.0	934.0	Status	0.007004445514846815	0.007185857428568557	0.006835957134527615	0.007260533311850479	0.009454398218443162
31.0	Diseases due to other mycobacteria	31	478272	6.481247242856516e-05	0	261374.0	216898.0	17.0	14.0	Status	6.503666920437199e-05	6.454230286936638e-05	0	6.0	114266.0	160244.0	201556.0	2200.0		6.0	8.0	17.0		Status	0.0	5.250630075609073e-05	4.9921373836207974e-05	8.433669191806443e-05	0.0	0	9262.0	7600.0	1519.0	2833.0	6081.0	450977.0			1.0	1.0		29.0	Status	0.0	0.0	0.0006578947368421052	0.00035285815102328866	0.0	6.430069666478938e-05	0	3183.0	1733.0	119.0	986.0	15726.0	42.0	213.0	24.0	422232.0	4274.0	1519.0	212.0	5577.0	12483.0	49.0	4311.0	1697.0	1558.0	536.0	797.0	402.0	599.0				1.0	2.0				25.0		1.0			2.0									Status	0.0	0.0	0.0	0.0010131712259371835	0.0001271617497456765	0.0	0.0	0.0	5.920564963991124e-05	0.0	0.0006578947368421052	0.0	0.0	0.00016019223067681218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	96618.0	96098.0	95901.0	95606.0	94049.0	3.0	2.0	9.0	8.0	9.0	Status	3.1049150805725465e-05	2.081165452653486e-05	9.383797309978104e-05	8.366975547513963e-05	9.568564077484105e-05
657.0	Infections specific to the perinatal period	5	501112	9.977709796315032e-06	0	272681.0	228431.0	2.0	3.0	Status	7.334523971057968e-06	1.3132896153812479e-05	0	6.0	117427.0	166679.0	214580.0	2420.0		4.0	1.0			Status	0.0	3.406255588388075e-05	5.999520038396928e-06	0.0	0.0	0	9866.0	8046.0	1569.0	2957.0	6422.0	472252.0						5.0	Status	0.0	0.0	0.0	0.0	0.0	1.058745555915529e-05	0	3382.0	1808.0	123.0	1032.0	16318.0	43.0	236.0	27.0	442162.0	4514.0	1569.0	217.0	5944.0	13202.0	49.0	4544.0	1835.0	1661.0	570.0	831.0	425.0	620.0									5.0														Status	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1307944735812487e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	100316.0	100175.0	100195.0	100204.0	100222.0	1.0		1.0	2.0	1.0	Status	9.968400171456483e-06	0.0	9.98043834085193e-06	1.9958884697523103e-05	9.977749618351077e-06
639.0	Complications following abortion or ectopic and molar pregnancies	58	490927	0.00011812988176828212	0	262498.0	228429.0	58.0		Status	0.00022090525449808802	0.0	0	6.0	108186.0	165742.0	214573.0	2420.0		51.0	7.0			Status	0.0	0.0004711882258377449	4.2232532322970275e-05	0.0	0.0	0	9550.0	7637.0	1494.0	2800.0	6201.0	463245.0	2.0	2.0		3.0	2.0	49.0	Status	0.00020938023450586265	0.0002618143736091111	0.0	0.0010702818408847663	0.00032242463324197966	0.00010576437424184212	0	3210.0	1756.0	112.0	976.0	15797.0	42.0	231.0	27.0	433953.0	4288.0	1494.0	214.0	5763.0	12935.0	46.0	4366.0	1758.0	1621.0	560.0	787.0	403.0	588.0	1.0			1.0	7.0				41.0	1.0			1.0	1.0		2.0	1.0			1.0		1.0	Status	0.0003114294612270321	0.0	0.0	0.0010235414534288639	0.000442925841559099	0.0	0.0	0.0	9.447135213850883e-05	0.00023315458148752622	0.0	0.0	0.00017349063150589867	7.730364873222017e-05	0.0	0.0004578754578754579	0.0005685048322910744	0.0	0.0	0.0012690355329949238	0.0	0.001697792869269949	0	98398.0	98302.0	98202.0	98046.0	97979.0	7.0	11.0	12.0	11.0	17.0	Status	7.113459681926732e-05	0.00011188754284784311	0.00012218217362086872	0.0001121796506113791	0.00017347646842728274
465.0	Acute upper respiratory infections of multiple or unspecified sites	1894	497575	0.0037920271328150497	0	270608.0	226967.0	1120.0	774.0	Status	0.004121768827651181	0.003398597529649909	0	6.0	116677.0	165553.0	212943.0	2396.0		405.0	577.0	900.0	12.0	Status	0.0	0.0034591141251430623	0.0034731836513573707	0.004208695164209257	0.0049833887043189366	0	9788.0	7973.0	1553.0	2939.0	6365.0	468957.0	39.0	42.0	11.0	9.0	35.0	1758.0	Status	0.003968657779586853	0.005240174672489083	0.007033248081841432	0.0030529172320217096	0.00546875	0.003734743953347567	0	3354.0	1799.0	122.0	1027.0	16217.0	43.0	234.0	27.0	439071.0	4470.0	1553.0	216.0	5902.0	13111.0	49.0	4497.0	1810.0	1652.0	558.0	825.0	421.0	617.0	17.0	4.0		2.0	56.0				1648.0	25.0	11.0	1.0	22.0	50.0		28.0	13.0	6.0	4.0	3.0	2.0	2.0	Status	0.005043013942450311	0.0022185246810870773	0.0	0.001943634596695821	0.0034412831069870337	0.0	0.0	0.0	0.003739344117226623	0.0055617352614015575	0.007033248081841432	0.004608294930875576	0.003713706954760297	0.0037991034115948635	0.0	0.0061878453038674034	0.007131102578167855	0.0036188178528347406	0.0071174377224199285	0.0036231884057971015	0.004728132387706856	0.0032310177705977385	0	99711.0	99530.0	99557.0	99469.0	99308.0	321.0	351.0	340.0	377.0	505.0	Status	0.0032089731285988485	0.003514181876432955	0.0034035056107791025	0.0037758147547222723	0.005059461192429844
41.2	Streptococcus infection	2420	478272	0.005034408727417973	0	261374.0	216898.0	1087.0	1333.0	Status	0.0041415676995820334	0.006108206441797911	0	6.0	114266.0	160244.0	201556.0	2200.0		472.0	675.0	1245.0	28.0	Status	0.0	0.004113719953284875	0.004194656939205439	0.006139022983121385	0.012567324955116697	0	9262.0	7600.0	1519.0	2833.0	6081.0	450977.0	41.0	38.0	3.0	10.0	37.0	2291.0	Status	0.004407180479415242	0.004975124378109453	0.0019710906701708277	0.0035174111853675696	0.006047728015691403	0.0050544048995296385	0	3183.0	1733.0	119.0	986.0	15726.0	42.0	213.0	24.0	422232.0	4274.0	1519.0	212.0	5577.0	12483.0	49.0	4311.0	1697.0	1558.0	536.0	797.0	402.0	599.0	13.0	8.0	1.0	2.0	72.0		1.0		2142.0	24.0	3.0		23.0	75.0		24.0	9.0	13.0	2.0	1.0	4.0	3.0	Status	0.004067584480600751	0.004595060310166571	0.008333333333333333	0.0020242914979757085	0.004557538928978352	0.0	0.004672897196261682	0.0	0.005047434574219909	0.005583992554676594	0.0019710906701708277	0.0	0.004107142857142857	0.005972288580984233	0.0	0.005536332179930796	0.005275498241500586	0.008274984086569064	0.0037174721189591076	0.0012531328320802004	0.009852216748768473	0.0049833887043189366	0	96618.0	96098.0	95901.0	95606.0	94049.0	426.0	447.0	442.0	496.0	609.0	Status	0.004389761345369111	0.004629965301154902	0.004587774929159357	0.005161182909824978	0.0064336875911174965
320.0	Meningitis	544	499632	0.0010876171587601165	0	271892.0	227740.0	310.0	234.0	Status	0.0011388601112409167	0.0010264328388324983	0	6.0	117117.0	166182.0	213916.0	2411.0		162.0	179.0	201.0	2.0	Status	0.0	0.001381321464200752	0.001075973335096567	0.0009387391005851941	0.0008288437629506838	0	9838.0	8013.0	1567.0	2948.0	6397.0	470869.0	9.0	13.0	1.0	3.0	7.0	511.0	Status	0.0009139839545039098	0.001619735858460005	0.0006377551020408163	0.0010166045408336157	0.0010930668332292317	0.001084051084051084	0	3372.0	1801.0	121.0	1029.0	16271.0	43.0	235.0	27.0	440861.0	4493.0	1567.0	217.0	5928.0	13168.0	49.0	4525.0	1831.0	1655.0	569.0	827.0	424.0	619.0	4.0	1.0	1.0	1.0	13.0				487.0	8.0	1.0		6.0	11.0		7.0	2.0			1.0	1.0		Status	0.001184834123222749	0.0005549389567147614	0.00819672131147541	0.000970873786407767	0.0007983296487349546	0.0	0.0	0.0	0.0011034376501083045	0.001777382803821373	0.0006377551020408163	0.0	0.0010111223458038423	0.0008346612034296988	0.0	0.0015445719329214476	0.0010911074740861974	0.0	0.0	0.0012077294685990338	0.002352941176470588	0.0	0	100036.0	99904.0	99919.0	99908.0	99865.0	108.0	101.0	110.0	112.0	113.0	Status	0.0010784470362677743	0.0010099495025248737	0.0010996810924831799	0.0011197760447910418	0.0011302486547040348
420.0	Carditis	15	496195	3.0229136857378933e-05	0	270810.0	225385.0	6.0	9.0	Status	2.2155264090747962e-05	3.993007799675235e-05	0	6.0	116808.0	165331.0	211666.0	2384.0		3.0	5.0	7.0		Status	0.0	2.5682512777050106e-05	3.0241447718585185e-05	3.30698766493601e-05	0.0	0	9768.0	7929.0	1560.0	2936.0	6361.0	467641.0						15.0	Status	0.0	0.0	0.0	0.0	0.0	3.2074858442958074e-05	0	3334.0	1797.0	119.0	1024.0	16169.0	43.0	233.0	27.0	437852.0	4449.0	1560.0	215.0	5889.0	13057.0	49.0	4505.0	1806.0	1641.0	563.0	826.0	420.0	617.0									15.0														Status	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.425697757538248e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	99440.0	99243.0	99210.0	99218.0	99084.0	2.0	1.0	2.0	4.0	6.0	Status	2.011222622232055e-05	1.0076175889726332e-05	2.0158851751804218e-05	4.0313640120134645e-05	6.0551014229488346e-05
38.0	Septicemia	5320	478272	0.011001009115121838	0	261374.0	216898.0	2519.0	2801.0	Status	0.009545535501131141	0.012749261489583476	0	6.0	114266.0	160244.0	201556.0	2200.0		575.0	1419.0	3271.0	55.0	Status	0.0	0.005006922614745605	0.008777518665371792	0.01596957432369756	0.024390243902439025	0	9262.0	7600.0	1519.0	2833.0	6081.0	450977.0	102.0	89.0	3.0	27.0	71.0	5028.0	Status	0.010892780862879111	0.011574977240213292	0.0019710906701708277	0.00944055944055944	0.011540962288686606	0.011026194888213945	0	3183.0	1733.0	119.0	986.0	15726.0	42.0	213.0	24.0	422232.0	4274.0	1519.0	212.0	5577.0	12483.0	49.0	4311.0	1697.0	1558.0	536.0	797.0	402.0	599.0	33.0	11.0		12.0	131.0		7.0		4753.0	56.0	3.0		65.0	136.0		42.0	19.0	29.0	8.0	5.0	4.0	6.0	Status	0.010261194029850746	0.006307339449541285	0.0	0.012024048096192385	0.008261335687708898	0.0	0.031818181818181815	0.0	0.011131538578638593	0.012933025404157044	0.0019710906701708277	0.0	0.01152073732718894	0.01077739915999683	0.0	0.009648518263266712	0.011072261072261072	0.018273471959672338	0.014705882352941176	0.006234413965087282	0.009852216748768473	0.009917355371900827	0	96618.0	96098.0	95901.0	95606.0	94049.0	929.0	1001.0	989.0	1049.0	1352.0	Status	0.00952361425774242	0.010309066004799226	0.010207451749406543	0.010853033986860484	0.014171759205878345
133.0	Arthropod-borne diseases	205	500193	0.00040967389957593755	0	272252.0	227941.0	99.0	106.0	Status	0.0003635015109178964	0.0004648164632729218	0	6.0	117216.0	166375.0	214183.0	2413.0		67.0	73.0	64.0	1.0	Status	0.0	0.0005712677881704936	0.0004385754109391522	0.00029872063552815206	0.00041425020712510354	0	9844.0	7947.0	1569.0	2945.0	6389.0	471499.0	10.0	91.0		4.0	17.0	83.0	Status	0.0010148163182463973	0.011321224185120677	0.0	0.0013563919972872161	0.002653762098033094	0.0001760033249784767	0	3288.0	1807.0	123.0	1028.0	16287.0	43.0	236.0	26.0	441460.0	4510.0	1569.0	217.0	5929.0	13182.0	49.0	4519.0	1829.0	1653.0	570.0	831.0	421.0	616.0	88.0			1.0	4.0			1.0	77.0	2.0			8.0	2.0		15.0	2.0	2.0			3.0		Status	0.026066350710900472	0.0	0.0	0.0009718172983479105	0.0002455343441163833	0.0	0.0	0.037037037037037035	0.00017439082115428605	0.0004432624113475177	0.0	0.0	0.00134748189321206	0.00015169902912621358	0.0	0.0033083370092633437	0.0010922992900054614	0.0012084592145015106	0.0	0.0	0.007075471698113208	0.0	0	100186.0	100037.0	100024.0	100038.0	99908.0	11.0	17.0	19.0	33.0	125.0	Status	0.00010978372605966247	0.00016990824954524558	0.00018991833511590017	0.00032976586623497317	0.0012495876360800935
41.1	Staphylococcus infections	4595	478272	0.009516077926219849	0	261374.0	216898.0	1947.0	2648.0	Status	0.0073940171881467865	0.012061253678044693	0	6.0	114266.0	160244.0	201556.0	2200.0		761.0	1361.0	2432.0	41.0	Status	0.0	0.006615838020638633	0.008421769128430432	0.011922269937447301	0.018295403837572513	0	9262.0	7600.0	1519.0	2833.0	6081.0	450977.0	80.0	73.0	8.0	21.0	63.0	4350.0	Status	0.008563476771569257	0.00951387983839437	0.005239030779305829	0.007358093903293623	0.01025390625	0.00955357358557696	0	3183.0	1733.0	119.0	986.0	15726.0	42.0	213.0	24.0	422232.0	4274.0	1519.0	212.0	5577.0	12483.0	49.0	4311.0	1697.0	1558.0	536.0	797.0	402.0	599.0	29.0	10.0	1.0	7.0	107.0		3.0		4096.0	43.0	8.0	3.0	47.0	138.0		39.0	20.0	21.0	9.0	4.0	5.0	5.0	Status	0.009028642590286426	0.005737234652897304	0.008333333333333333	0.007049345417925478	0.006758037011305501	0.0	0.013888888888888888	0.0	0.009607626053179712	0.00996062080148251	0.005239030779305829	0.013953488372093023	0.008357041251778094	0.010934157356786309	0.0	0.00896551724137931	0.011648223645894	0.013299556681443952	0.01651376146788991	0.004993757802746567	0.012285012285012284	0.008278145695364239	0	96618.0	96098.0	95901.0	95606.0	94049.0	698.0	799.0	860.0	940.0	1298.0	Status	0.0071725101730445145	0.008245869325159706	0.008887878380752575	0.009736291508710873	0.013613433039319538
90.0	Sexually transmitted infections (not HIV or hepatitis)	69	501030	0.0001376973412439458	0	272640.0	228390.0	29.0	40.0	Status	0.00010635605807774262	0.00017510834829050475	0	6.0	117402.0	166649.0	214553.0	2420.0		17.0	25.0	27.0		Status	0.0	0.00014478065730418415	0.00014999340029038722	0.00012582719731568645	0.0	0	9864.0	8041.0	1569.0	2957.0	6420.0	472179.0	1.0	3.0			2.0	63.0	Status	0.00010136847440446021	0.00037294878170064644	0.0	0.0	0.0003114294612270321	0.0001334061773412784	0	3380.0	1808.0	123.0	1032.0	16314.0	43.0	236.0	27.0	442096.0	4511.0	1569.0	217.0	5942.0	13199.0	49.0	4542.0	1835.0	1661.0	570.0	831.0	425.0	620.0	1.0				2.0				59.0	2.0			1.0	2.0		2.0							Status	0.0002957704821058858	0.0	0.0	0.0	0.00012257906349595488	0.0	0.0	0.0	0.0001334373692483405	0.00044316419233325947	0.0	0.0	0.00016826518593303046	0.00015150367396409362	0.0	0.00044014084507042255	0.0	0.0	0.0	0.0	0.0	0.0	0	100304.0	100162.0	100183.0	100186.0	100195.0	9.0	12.0	12.0	17.0	19.0	Status	8.971917896982445e-05	0.00011979156268093518	0.0001197664554119467	0.00016965559913375848	0.00018959426826591094
