PheCode	Phenotype	Age	Prevalence	Case	Controls
275.3	Disorders of magnesium metabolism	Total	0.16	803	496759
275.3	Disorders of magnesium metabolism	35-44	0.06	31	51301
275.3	Disorders of magnesium metabolism	45-54	0.08	117	141133
275.3	Disorders of magnesium metabolism	55-64	0.18	380	209762
275.3	Disorders of magnesium metabolism	65-74	0.29	275	94563
800.3	Fracture of tibia and fibula	Total	0.1	476	495626
800.3	Fracture of tibia and fibula	35-44	0.07	34	51087
800.3	Fracture of tibia and fibula	45-54	0.09	132	140641
800.3	Fracture of tibia and fibula	55-64	0.11	225	209460
800.3	Fracture of tibia and fibula	65-74	0.09	85	94438
426.21	First degree AV block	Total	0.38	1765	458792
426.21	First degree AV block	35-44	0.05	24	50067
426.21	First degree AV block	45-54	0.13	175	135573
426.21	First degree AV block	55-64	0.4	778	192722
426.21	First degree AV block	65-74	0.97	788	80430
280.1	Iron deficiency anemias, unspecified or not due to blood loss	Total	2.57	12402	470418
280.1	Iron deficiency anemias, unspecified or not due to blood loss	35-44	1.7	855	49369
280.1	Iron deficiency anemias, unspecified or not due to blood loss	45-54	2.14	2945	134871
280.1	Iron deficiency anemias, unspecified or not due to blood loss	55-64	2.53	5158	198969
280.1	Iron deficiency anemias, unspecified or not due to blood loss	65-74	3.8	3444	87209
608.0	Other disorders of male genital organs	Total	0.76	3632	472891
608.0	Other disorders of male genital organs	35-44	0.55	277	50327
608.0	Other disorders of male genital organs	45-54	0.61	847	137561
608.0	Other disorders of male genital organs	55-64	0.8	1602	198939
608.0	Other disorders of male genital organs	65-74	1.04	906	86064
593.0	Hematuria	Total	4.43	21350	460745
593.0	Hematuria	35-44	2.05	1033	49406
593.0	Hematuria	45-54	3.15	4356	133797
593.0	Hematuria	55-64	4.79	9745	193797
593.0	Hematuria	65-74	6.91	6216	83745
504.0	Other alveolar and parietoalveolar pneumonopathy	Total	0.11	536	482092
504.0	Other alveolar and parietoalveolar pneumonopathy	35-44	0.03	15	50757
504.0	Other alveolar and parietoalveolar pneumonopathy	45-54	0.06	86	138991
504.0	Other alveolar and parietoalveolar pneumonopathy	55-64	0.12	240	203324
504.0	Other alveolar and parietoalveolar pneumonopathy	65-74	0.22	195	89020
618.0	Genital prolapse	Total	0.12	561	484670
618.0	Genital prolapse	35-44	0.06	31	50779
618.0	Genital prolapse	45-54	0.09	121	138620
618.0	Genital prolapse	55-64	0.14	285	203775
618.0	Genital prolapse	65-74	0.14	124	91496
574.1	Cholelithiasis	Total	2.48	12098	476419
574.1	Cholelithiasis	35-44	1.5	758	49915
574.1	Cholelithiasis	45-54	1.96	2726	136328
574.1	Cholelithiasis	55-64	2.69	5552	200585
574.1	Cholelithiasis	65-74	3.3	3062	89591
981.0	Toxic effect of (non-ethyl) alcohol and petroleum and other solvents	Total	0.04	224	499814
981.0	Toxic effect of (non-ethyl) alcohol and petroleum and other solvents	35-44	0.08	43	51377
981.0	Toxic effect of (non-ethyl) alcohol and petroleum and other solvents	45-54	0.07	96	141577
981.0	Toxic effect of (non-ethyl) alcohol and petroleum and other solvents	55-64	0.03	65	211291
981.0	Toxic effect of (non-ethyl) alcohol and petroleum and other solvents	65-74	0.02	20	95569
557.1	Celiac disease	Total	0.62	2476	394601
557.1	Celiac disease	35-44	0.38	173	45533
557.1	Celiac disease	45-54	0.51	605	119105
557.1	Celiac disease	55-64	0.67	1092	162836
557.1	Celiac disease	65-74	0.89	606	67127
80.0	Postoperative infection	Total	1.24	6184	492828
80.0	Postoperative infection	35-44	0.84	432	50939
80.0	Postoperative infection	45-54	1.05	1487	139944
80.0	Postoperative infection	55-64	1.29	2711	208197
80.0	Postoperative infection	65-74	1.63	1554	93748
315.0	Develomental delays and disorders	Total	0.09	461	499375
315.0	Develomental delays and disorders	35-44	0.05	25	51370
315.0	Develomental delays and disorders	45-54	0.06	91	141498
315.0	Develomental delays and disorders	55-64	0.09	190	211103
315.0	Develomental delays and disorders	65-74	0.16	155	95404
565.1	Anal and rectal polyp	Total	2.28	10966	469177
565.1	Anal and rectal polyp	35-44	0.95	473	49335
565.1	Anal and rectal polyp	45-54	1.69	2312	134325
565.1	Anal and rectal polyp	55-64	2.54	5153	197667
565.1	Anal and rectal polyp	65-74	3.33	3028	87850
242.1	Graves' disease	Total	0.14	674	474858
242.1	Graves' disease	35-44	0.15	75	50119
242.1	Graves' disease	45-54	0.15	207	136454
242.1	Graves' disease	55-64	0.14	283	199504
242.1	Graves' disease	65-74	0.12	109	88781
704.8	Other specified diseases of hair and hair follicles	Total	0.02	102	491981
704.8	Other specified diseases of hair and hair follicles	35-44	0.02	9	50642
704.8	Other specified diseases of hair and hair follicles	45-54	0.02	23	139443
704.8	Other specified diseases of hair and hair follicles	55-64	0.02	51	207900
704.8	Other specified diseases of hair and hair follicles	65-74	0.02	19	93996
614.4	Inflammatory diseases of uterus, except cervix	Total	0.08	378	489046
614.4	Inflammatory diseases of uterus, except cervix	35-44	0.13	66	49424
614.4	Inflammatory diseases of uterus, except cervix	45-54	0.11	148	137182
614.4	Inflammatory diseases of uterus, except cervix	55-64	0.06	125	207867
614.4	Inflammatory diseases of uterus, except cervix	65-74	0.04	39	94573
636.3	Hemorrhage in early pregnancy	Total	0.23	1147	490289
636.3	Hemorrhage in early pregnancy	35-44	1.57	726	45538
636.3	Hemorrhage in early pregnancy	45-54	0.3	410	137676
636.3	Hemorrhage in early pregnancy	55-64	0.01	11	211421
636.3	Hemorrhage in early pregnancy	65-74	0.0	0	95654
411.3	Angina pectoris	Total	4.72	22568	455461
411.3	Angina pectoris	35-44	0.7	355	50577
411.3	Angina pectoris	45-54	1.98	2736	135749
411.3	Angina pectoris	55-64	5.31	10672	190152
411.3	Angina pectoris	65-74	10.03	8805	78983
594.3	Calculus of ureter	Total	0.65	3218	489504
594.3	Calculus of ureter	35-44	0.49	251	50690
594.3	Calculus of ureter	45-54	0.6	846	139203
594.3	Calculus of ureter	55-64	0.7	1454	206622
594.3	Calculus of ureter	65-74	0.71	667	92989
426.24	Atrioventricular block, complete	Total	0.21	974	458792
426.24	Atrioventricular block, complete	35-44	0.04	21	50067
426.24	Atrioventricular block, complete	45-54	0.06	79	135573
426.24	Atrioventricular block, complete	55-64	0.22	430	192722
426.24	Atrioventricular block, complete	65-74	0.55	444	80430
735.2	Acquired toe deformities	Total	0.6	2921	485349
735.2	Acquired toe deformities	35-44	0.2	101	50782
735.2	Acquired toe deformities	45-54	0.35	487	138619
735.2	Acquired toe deformities	55-64	0.73	1504	204032
735.2	Acquired toe deformities	65-74	0.89	829	91916
447.1	Stricture of artery	Total	0.25	1217	488142
447.1	Stricture of artery	35-44	0.03	15	51100
447.1	Stricture of artery	45-54	0.09	128	140019
447.1	Stricture of artery	55-64	0.27	556	205978
447.1	Stricture of artery	65-74	0.57	518	91045
958.0	Certain early complications of trauma or procedure	Total	0.11	550	499692
958.0	Certain early complications of trauma or procedure	35-44	0.09	46	51414
958.0	Certain early complications of trauma or procedure	45-54	0.11	156	141576
958.0	Certain early complications of trauma or procedure	55-64	0.11	243	211207
958.0	Certain early complications of trauma or procedure	65-74	0.11	105	95495
967.0	Adverse effects of sedatives or other central nervous system depressants and anesthetics	Total	0.15	708	461001
967.0	Adverse effects of sedatives or other central nervous system depressants and anesthetics	35-44	0.15	73	48200
967.0	Adverse effects of sedatives or other central nervous system depressants and anesthetics	45-54	0.14	183	131857
967.0	Adverse effects of sedatives or other central nervous system depressants and anesthetics	55-64	0.15	299	194526
967.0	Adverse effects of sedatives or other central nervous system depressants and anesthetics	65-74	0.18	153	86418
613.5	Mastodynia	Total	0.02	103	498194
613.5	Mastodynia	35-44	0.02	10	51231
613.5	Mastodynia	45-54	0.02	35	141078
613.5	Mastodynia	55-64	0.02	43	210617
613.5	Mastodynia	65-74	0.02	15	95268
153.2	Colon cancer	Total	0.94	4379	461195
153.2	Colon cancer	35-44	0.14	72	50318
153.2	Colon cancer	45-54	0.43	588	134882
153.2	Colon cancer	55-64	1.06	2053	192459
153.2	Colon cancer	65-74	1.96	1666	83536
369.2	Eye infection, viral	Total	0.04	192	486857
369.2	Eye infection, viral	35-44	0.02	8	50723
369.2	Eye infection, viral	45-54	0.03	39	139031
369.2	Eye infection, viral	55-64	0.04	88	205349
369.2	Eye infection, viral	65-74	0.06	57	91754
560.3	Peritoneal or intestinal adhesions	Total	0.33	1290	394601
560.3	Peritoneal or intestinal adhesions	35-44	0.12	53	45533
560.3	Peritoneal or intestinal adhesions	45-54	0.2	244	119105
560.3	Peritoneal or intestinal adhesions	55-64	0.38	621	162836
560.3	Peritoneal or intestinal adhesions	65-74	0.55	372	67127
809.0	Fracture of unspecified bones	Total	0.02	111	495626
809.0	Fracture of unspecified bones	35-44	0.01	6	51087
809.0	Fracture of unspecified bones	45-54	0.02	29	140641
809.0	Fracture of unspecified bones	55-64	0.02	46	209460
809.0	Fracture of unspecified bones	65-74	0.03	30	94438
342.0	Hemiplegia	Total	0.5	2431	480324
342.0	Hemiplegia	35-44	0.26	129	50072
342.0	Hemiplegia	45-54	0.32	445	137265
342.0	Hemiplegia	55-64	0.54	1095	202814
342.0	Hemiplegia	65-74	0.84	762	90173
191.0	Manlignant and unknown neoplasms of brain and nervous system	Total	0.06	303	497969
191.0	Manlignant and unknown neoplasms of brain and nervous system	35-44	0.05	24	51346
191.0	Manlignant and unknown neoplasms of brain and nervous system	45-54	0.05	72	141264
191.0	Manlignant and unknown neoplasms of brain and nervous system	55-64	0.06	136	210326
191.0	Manlignant and unknown neoplasms of brain and nervous system	65-74	0.07	71	95033
291.1	Transient mental disorders due to conditions classified elsewhere	Total	0.04	193	489014
291.1	Transient mental disorders due to conditions classified elsewhere	35-44	0.06	33	50975
291.1	Transient mental disorders due to conditions classified elsewhere	45-54	0.06	84	140100
291.1	Transient mental disorders due to conditions classified elsewhere	55-64	0.03	54	206745
291.1	Transient mental disorders due to conditions classified elsewhere	65-74	0.02	22	91194
610.4	Benign neoplasm of breast	Total	0.38	1892	491692
610.4	Benign neoplasm of breast	35-44	0.51	261	50530
610.4	Benign neoplasm of breast	45-54	0.52	720	138974
610.4	Benign neoplasm of breast	55-64	0.33	678	207868
610.4	Benign neoplasm of breast	65-74	0.25	233	94320
535.8	Other specified gastritis	Total	2.7	12663	455544
535.8	Other specified gastritis	35-44	1.07	534	49217
535.8	Other specified gastritis	45-54	1.94	2618	132211
535.8	Other specified gastritis	55-64	2.98	5863	190598
535.8	Other specified gastritis	65-74	4.19	3648	83518
344.0	Other paralytic syndromes	Total	0.2	978	480324
344.0	Other paralytic syndromes	35-44	0.18	88	50072
344.0	Other paralytic syndromes	45-54	0.19	258	137265
344.0	Other paralytic syndromes	55-64	0.2	408	202814
344.0	Other paralytic syndromes	65-74	0.25	224	90173
540.0	Appendiceal conditions	Total	0.07	362	496614
540.0	Appendiceal conditions	35-44	0.08	42	50933
540.0	Appendiceal conditions	45-54	0.07	104	140571
540.0	Appendiceal conditions	55-64	0.07	155	210058
540.0	Appendiceal conditions	65-74	0.06	61	95052
575.7	Other disorders of gallbladder	Total	0.42	2018	476419
575.7	Other disorders of gallbladder	35-44	0.29	144	49915
575.7	Other disorders of gallbladder	45-54	0.33	458	136328
575.7	Other disorders of gallbladder	55-64	0.45	904	200585
575.7	Other disorders of gallbladder	65-74	0.57	512	89591
272.11	Hypercholesterolemia	Total	9.98	49566	446989
272.11	Hypercholesterolemia	35-44	2.12	1088	50285
272.11	Hypercholesterolemia	45-54	4.9	6919	134285
272.11	Hypercholesterolemia	55-64	11.4	23899	185766
272.11	Hypercholesterolemia	65-74	18.72	17660	76653
250.7	Diabetic retinopathy	Total	0.48	2299	481288
250.7	Diabetic retinopathy	35-44	0.17	89	50993
250.7	Diabetic retinopathy	45-54	0.29	400	139235
250.7	Diabetic retinopathy	55-64	0.5	1010	202590
250.7	Diabetic retinopathy	65-74	0.9	800	88470
512.1	Wheezing	Total	0.08	403	486150
512.1	Wheezing	35-44	0.05	25	50588
512.1	Wheezing	45-54	0.06	85	138876
512.1	Wheezing	55-64	0.09	176	205135
512.1	Wheezing	65-74	0.13	117	91551
214.0	Lipoma	Total	0.46	2276	490213
214.0	Lipoma	35-44	0.25	127	50698
214.0	Lipoma	45-54	0.36	497	139100
214.0	Lipoma	55-64	0.51	1061	206887
214.0	Lipoma	65-74	0.63	591	93528
751.22	Other specified congenital anomalies of kidney	Total	0.1	503	497444
751.22	Other specified congenital anomalies of kidney	35-44	0.07	35	51220
751.22	Other specified congenital anomalies of kidney	45-54	0.09	130	141009
751.22	Other specified congenital anomalies of kidney	55-64	0.1	216	210289
751.22	Other specified congenital anomalies of kidney	65-74	0.13	122	94926
800.2	Fracture of unspecified part of femur	Total	0.03	129	495626
800.2	Fracture of unspecified part of femur	35-44	0.01	6	51087
800.2	Fracture of unspecified part of femur	45-54	0.02	30	140641
800.2	Fracture of unspecified part of femur	55-64	0.03	53	209460
800.2	Fracture of unspecified part of femur	65-74	0.04	40	94438
172.11	Melanomas of skin	Total	0.76	3698	480841
172.11	Melanomas of skin	35-44	0.4	204	50860
172.11	Melanomas of skin	45-54	0.51	710	139017
172.11	Melanomas of skin	55-64	0.84	1711	202373
172.11	Melanomas of skin	65-74	1.2	1073	88591
358.1	Myasthenia gravis	Total	0.05	265	497291
358.1	Myasthenia gravis	35-44	0.02	11	51299
358.1	Myasthenia gravis	45-54	0.03	46	141138
358.1	Myasthenia gravis	55-64	0.06	121	210096
358.1	Myasthenia gravis	65-74	0.09	87	94758
411.9	Other acute and subacute forms of ischemic heart disease	Total	0.44	2010	455461
411.9	Other acute and subacute forms of ischemic heart disease	35-44	0.1	51	50577
411.9	Other acute and subacute forms of ischemic heart disease	45-54	0.25	335	135749
411.9	Other acute and subacute forms of ischemic heart disease	55-64	0.48	916	190152
411.9	Other acute and subacute forms of ischemic heart disease	65-74	0.89	708	78983
752.11	Spina bifida	Total	0.06	281	499680
752.11	Spina bifida	35-44	0.09	44	51371
752.11	Spina bifida	45-54	0.06	86	141554
752.11	Spina bifida	55-64	0.05	107	211218
752.11	Spina bifida	65-74	0.05	44	95537
443.1	Raynaud's syndrome	Total	0.36	1784	488142
443.1	Raynaud's syndrome	35-44	0.24	121	51100
443.1	Raynaud's syndrome	45-54	0.3	426	140019
443.1	Raynaud's syndrome	55-64	0.38	785	205978
443.1	Raynaud's syndrome	65-74	0.49	452	91045
340.1	Migrain with aura	Total	0.07	326	485693
340.1	Migrain with aura	35-44	0.11	56	49754
340.1	Migrain with aura	45-54	0.08	111	137315
340.1	Migrain with aura	55-64	0.05	107	205684
340.1	Migrain with aura	65-74	0.06	52	92940
173.0	Neoplasm of uncertain behavior of skin	Total	0.05	228	480841
173.0	Neoplasm of uncertain behavior of skin	35-44	0.03	15	50860
173.0	Neoplasm of uncertain behavior of skin	45-54	0.04	57	139017
173.0	Neoplasm of uncertain behavior of skin	55-64	0.05	99	202373
173.0	Neoplasm of uncertain behavior of skin	65-74	0.06	57	88591
535.6	Duodenitis	Total	2.3	10723	455544
535.6	Duodenitis	35-44	1.16	576	49217
535.6	Duodenitis	45-54	1.71	2303	132211
535.6	Duodenitis	55-64	2.56	5014	190598
535.6	Duodenitis	65-74	3.28	2830	83518
473.0	Diseases of the larynx and vocal cords	Total	0.43	2070	475549
473.0	Diseases of the larynx and vocal cords	35-44	0.26	130	49017
473.0	Diseases of the larynx and vocal cords	45-54	0.35	472	135198
473.0	Diseases of the larynx and vocal cords	55-64	0.45	913	201020
473.0	Diseases of the larynx and vocal cords	65-74	0.61	555	90314
427.61	Supraventricular premature beats	Total	0.04	195	458792
427.61	Supraventricular premature beats	35-44	0.01	3	50067
427.61	Supraventricular premature beats	45-54	0.02	28	135573
427.61	Supraventricular premature beats	55-64	0.05	91	192722
427.61	Supraventricular premature beats	65-74	0.09	73	80430
974.0	Poisoning by water, mineral, and uric acid metabolism drugs	Total	0.04	174	461001
974.0	Poisoning by water, mineral, and uric acid metabolism drugs	35-44	0.01	3	48200
974.0	Poisoning by water, mineral, and uric acid metabolism drugs	45-54	0.03	39	131857
974.0	Poisoning by water, mineral, and uric acid metabolism drugs	55-64	0.03	65	194526
974.0	Poisoning by water, mineral, and uric acid metabolism drugs	65-74	0.08	67	86418
722.6	Degeneration of intervertebral disc	Total	0.87	4291	487642
722.6	Degeneration of intervertebral disc	35-44	0.62	317	50485
722.6	Degeneration of intervertebral disc	45-54	0.71	992	138806
722.6	Degeneration of intervertebral disc	55-64	0.92	1920	205913
722.6	Degeneration of intervertebral disc	65-74	1.14	1062	92438
707.0	Chronic ulcer of skin	Total	0.4	1988	498121
707.0	Chronic ulcer of skin	35-44	0.15	75	51388
707.0	Chronic ulcer of skin	45-54	0.24	339	141389
707.0	Chronic ulcer of skin	55-64	0.42	895	210478
707.0	Chronic ulcer of skin	65-74	0.71	679	94866
727.5	Rupture of synovium	Total	0.12	558	470973
727.5	Rupture of synovium	35-44	0.04	19	49561
727.5	Rupture of synovium	45-54	0.08	106	134801
727.5	Rupture of synovium	55-64	0.12	241	197937
727.5	Rupture of synovium	65-74	0.22	192	88674
592.12	Chronic cystitis	Total	0.26	1223	460745
592.12	Chronic cystitis	35-44	0.11	56	49406
592.12	Chronic cystitis	45-54	0.17	231	133797
592.12	Chronic cystitis	55-64	0.28	541	193797
592.12	Chronic cystitis	65-74	0.47	395	83745
750.13	Congenital anomalies of mouth/tongue	Total	0.05	270	497444
750.13	Congenital anomalies of mouth/tongue	35-44	0.02	11	51220
750.13	Congenital anomalies of mouth/tongue	45-54	0.02	32	141009
750.13	Congenital anomalies of mouth/tongue	55-64	0.06	122	210289
750.13	Congenital anomalies of mouth/tongue	65-74	0.11	105	94926
733.4	Aseptic necrosis of bone	Total	0.02	109	483416
733.4	Aseptic necrosis of bone	35-44	0.01	3	50631
733.4	Aseptic necrosis of bone	45-54	0.02	34	138132
733.4	Aseptic necrosis of bone	55-64	0.02	40	203198
733.4	Aseptic necrosis of bone	65-74	0.03	32	91455
447.0	Other disorders of arteries and arterioles	Total	0.17	822	488142
447.0	Other disorders of arteries and arterioles	35-44	0.06	32	51100
447.0	Other disorders of arteries and arterioles	45-54	0.1	144	140019
447.0	Other disorders of arteries and arterioles	55-64	0.19	384	205978
447.0	Other disorders of arteries and arterioles	65-74	0.29	262	91045
578.1	Hematemesis	Total	0.58	2713	466397
578.1	Hematemesis	35-44	0.39	193	49072
578.1	Hematemesis	45-54	0.49	654	133464
578.1	Hematemesis	55-64	0.55	1083	196344
578.1	Hematemesis	65-74	0.89	783	87517
521.1	Dental caries	Total	0.96	4732	485832
521.1	Dental caries	35-44	1.24	621	49484
521.1	Dental caries	45-54	1.06	1474	137277
521.1	Dental caries	55-64	0.88	1832	205889
521.1	Dental caries	65-74	0.86	805	93182
304.0	Adjustment reaction	Total	0.09	411	441655
304.0	Adjustment reaction	35-44	0.14	66	47941
304.0	Adjustment reaction	45-54	0.12	162	130046
304.0	Adjustment reaction	55-64	0.08	140	184821
304.0	Adjustment reaction	65-74	0.05	43	78847
357.0	Inflammatory and toxic neuropathy	Total	0.45	2262	497291
357.0	Inflammatory and toxic neuropathy	35-44	0.21	106	51299
357.0	Inflammatory and toxic neuropathy	45-54	0.31	445	141138
357.0	Inflammatory and toxic neuropathy	55-64	0.49	1030	210096
357.0	Inflammatory and toxic neuropathy	65-74	0.71	681	94758
331.0	Other cerebral degenerations	Total	0.08	406	480324
331.0	Other cerebral degenerations	35-44	0.02	11	50072
331.0	Other cerebral degenerations	45-54	0.05	66	137265
331.0	Other cerebral degenerations	55-64	0.08	159	202814
331.0	Other cerebral degenerations	65-74	0.19	170	90173
535.2	Atrophic gastritis	Total	0.12	549	455544
535.2	Atrophic gastritis	35-44	0.02	10	49217
535.2	Atrophic gastritis	45-54	0.07	94	132211
535.2	Atrophic gastritis	55-64	0.13	240	190598
535.2	Atrophic gastritis	65-74	0.24	205	83518
726.2	Synoviopathy	Total	0.1	483	470973
726.2	Synoviopathy	35-44	0.12	61	49561
726.2	Synoviopathy	45-54	0.13	169	134801
726.2	Synoviopathy	55-64	0.1	190	197937
726.2	Synoviopathy	65-74	0.07	63	88674
794.0	Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)	Total	0.03	162	500266
794.0	Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)	35-44	0.16	84	51389
794.0	Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)	45-54	0.03	38	141743
794.0	Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)	55-64	0.01	31	211487
794.0	Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)	65-74	0.01	9	95647
555.1	Regional enteritis	Total	0.6	2368	394601
555.1	Regional enteritis	35-44	0.54	249	45533
555.1	Regional enteritis	45-54	0.54	646	119105
555.1	Regional enteritis	55-64	0.62	1021	162836
555.1	Regional enteritis	65-74	0.67	452	67127
723.1	Torticollis	Total	0.02	109	487642
723.1	Torticollis	35-44	0.02	8	50485
723.1	Torticollis	45-54	0.02	30	138806
723.1	Torticollis	55-64	0.02	49	205913
723.1	Torticollis	65-74	0.02	22	92438
580.14	Chronic glomerulonephritis, NOS	Total	0.22	1055	481142
580.14	Chronic glomerulonephritis, NOS	35-44	0.04	20	50720
580.14	Chronic glomerulonephritis, NOS	45-54	0.08	106	138743
580.14	Chronic glomerulonephritis, NOS	55-64	0.21	437	203009
580.14	Chronic glomerulonephritis, NOS	65-74	0.55	492	88670
560.2	Impaction of intestine	Total	0.11	428	394601
560.2	Impaction of intestine	35-44	0.06	27	45533
560.2	Impaction of intestine	45-54	0.08	93	119105
560.2	Impaction of intestine	55-64	0.11	186	162836
560.2	Impaction of intestine	65-74	0.18	122	67127
513.4	Hyperventilation	Total	0.07	364	499660
513.4	Hyperventilation	35-44	0.08	43	51409
513.4	Hyperventilation	45-54	0.07	104	141602
513.4	Hyperventilation	55-64	0.06	135	211198
513.4	Hyperventilation	65-74	0.09	82	95451
394.0	Rheumatic disease of the heart valves	Total	0.34	1669	489731
394.0	Rheumatic disease of the heart valves	35-44	0.06	33	51135
394.0	Rheumatic disease of the heart valves	45-54	0.11	149	140326
394.0	Rheumatic disease of the heart valves	55-64	0.34	715	206777
394.0	Rheumatic disease of the heart valves	65-74	0.84	772	91493
296.0	Mood disorders	Total	0.03	114	441655
296.0	Mood disorders	35-44	0.03	14	47941
296.0	Mood disorders	45-54	0.03	35	130046
296.0	Mood disorders	55-64	0.02	42	184821
296.0	Mood disorders	65-74	0.03	23	78847
198.2	Secondary malignancy of respiratory organs	Total	0.81	3667	447279
198.2	Secondary malignancy of respiratory organs	35-44	0.22	108	48958
198.2	Secondary malignancy of respiratory organs	45-54	0.47	615	131599
198.2	Secondary malignancy of respiratory organs	55-64	0.93	1756	186859
198.2	Secondary malignancy of respiratory organs	65-74	1.47	1188	79863
464.0	Acute sinusitis	Total	0.05	268	496898
464.0	Acute sinusitis	35-44	0.06	30	51126
464.0	Acute sinusitis	45-54	0.05	76	140877
464.0	Acute sinusitis	55-64	0.05	111	209975
464.0	Acute sinusitis	65-74	0.05	51	94920
282.5	Sickle cell anemia	Total	0.1	479	470418
282.5	Sickle cell anemia	35-44	0.23	114	49369
282.5	Sickle cell anemia	45-54	0.15	202	134871
282.5	Sickle cell anemia	55-64	0.06	119	198969
282.5	Sickle cell anemia	65-74	0.05	44	87209
386.9	Dizziness and giddiness (Light-headedness and vertigo)	Total	1.44	7192	491074
386.9	Dizziness and giddiness (Light-headedness and vertigo)	35-44	0.86	440	50927
386.9	Dizziness and giddiness (Light-headedness and vertigo)	45-54	1.07	1516	139813
386.9	Dizziness and giddiness (Light-headedness and vertigo)	55-64	1.48	3120	207417
386.9	Dizziness and giddiness (Light-headedness and vertigo)	65-74	2.23	2116	92917
540.11	Acute appendicitis	Total	0.57	2844	496614
540.11	Acute appendicitis	35-44	0.77	397	50933
540.11	Acute appendicitis	45-54	0.64	905	140571
540.11	Acute appendicitis	55-64	0.51	1077	210058
540.11	Acute appendicitis	65-74	0.49	465	95052
966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	Total	0.15	679	461001
966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	35-44	0.23	112	48200
966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	45-54	0.2	263	131857
966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	55-64	0.12	226	194526
966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	65-74	0.09	78	86418
514.0	Abnormal findings examination of lungs	Total	0.81	4038	496346
514.0	Abnormal findings examination of lungs	35-44	0.25	130	51340
514.0	Abnormal findings examination of lungs	45-54	0.44	623	141151
514.0	Abnormal findings examination of lungs	55-64	0.87	1845	209650
514.0	Abnormal findings examination of lungs	65-74	1.51	1440	94205
512.9	Other dyspnea	Total	0.27	1316	486150
512.9	Other dyspnea	35-44	0.19	95	50588
512.9	Other dyspnea	45-54	0.21	286	138876
512.9	Other dyspnea	55-64	0.29	589	205135
512.9	Other dyspnea	65-74	0.38	346	91551
427.11	Paroxysmal supraventricular tachycardia	Total	0.74	3406	458792
427.11	Paroxysmal supraventricular tachycardia	35-44	0.35	176	50067
427.11	Paroxysmal supraventricular tachycardia	45-54	0.51	695	135573
427.11	Paroxysmal supraventricular tachycardia	55-64	0.8	1547	192722
427.11	Paroxysmal supraventricular tachycardia	65-74	1.21	988	80430
359.1	Muscular dystrophies	Total	0.04	178	497291
359.1	Muscular dystrophies	35-44	0.06	29	51299
359.1	Muscular dystrophies	45-54	0.03	48	141138
359.1	Muscular dystrophies	55-64	0.03	65	210096
359.1	Muscular dystrophies	65-74	0.04	36	94758
327.41	Organic or persistent insomnia	Total	0.05	255	492524
327.41	Organic or persistent insomnia	35-44	0.04	19	50890
327.41	Organic or persistent insomnia	45-54	0.05	76	139633
327.41	Organic or persistent insomnia	55-64	0.05	110	207916
327.41	Organic or persistent insomnia	65-74	0.05	50	94085
380.1	Otitis externa	Total	0.14	703	498502
380.1	Otitis externa	35-44	0.15	77	51343
380.1	Otitis externa	45-54	0.13	186	141339
380.1	Otitis externa	55-64	0.14	288	210684
380.1	Otitis externa	65-74	0.16	152	95136
363.0	Chorioretinal inflammations, scars, and other disorders of choroid	Total	0.03	130	482838
363.0	Chorioretinal inflammations, scars, and other disorders of choroid	35-44	0.01	5	51059
363.0	Chorioretinal inflammations, scars, and other disorders of choroid	45-54	0.02	23	139521
363.0	Chorioretinal inflammations, scars, and other disorders of choroid	55-64	0.03	56	203258
363.0	Chorioretinal inflammations, scars, and other disorders of choroid	65-74	0.05	46	89000
290.16	Vascular dementia	Total	0.1	498	489014
290.16	Vascular dementia	35-44	0.01	3	50975
290.16	Vascular dementia	45-54	0.01	15	140100
290.16	Vascular dementia	55-64	0.08	156	206745
290.16	Vascular dementia	65-74	0.35	324	91194
454.0	Varicose veins	Total	0.15	690	449158
454.0	Varicose veins	35-44	0.19	89	47878
454.0	Varicose veins	45-54	0.14	187	129350
454.0	Varicose veins	55-64	0.15	292	188372
454.0	Varicose veins	65-74	0.15	122	83558
10.0	Tuberculosis	Total	0.07	338	477621
10.0	Tuberculosis	35-44	0.06	32	50193
10.0	Tuberculosis	45-54	0.06	88	137254
10.0	Tuberculosis	55-64	0.08	153	201363
10.0	Tuberculosis	65-74	0.07	65	88811
742.9	Other derangement of joint	Total	0.19	948	497806
742.9	Other derangement of joint	35-44	0.29	151	51149
742.9	Other derangement of joint	45-54	0.22	314	141064
742.9	Other derangement of joint	55-64	0.17	351	210478
742.9	Other derangement of joint	65-74	0.14	132	95115
351.0	Other peripheral nerve disorders	Total	3.39	16873	480141
351.0	Other peripheral nerve disorders	35-44	2.02	1034	50233
351.0	Other peripheral nerve disorders	45-54	2.92	4114	136936
