PheCode	Phenotype	Age	Prevalence	Case	Controls
785.0	Abdominal pain	Scotland	10.0	3566	32089
785.0	Abdominal pain	Wales	9.72	2014	18698
195.1	Malignant neoplasm, other	Total	4.92	23142	447279
195.1	Malignant neoplasm, other	England	5.04	20999	395829
195.1	Malignant neoplasm, other	Scotland	3.46	1171	32720
195.1	Malignant neoplasm, other	Wales	4.93	972	18730
793.0	Nonspecific abnormal findings on radiological and other examination of musculoskeletal system	Total	0.04	218	499307
793.0	Nonspecific abnormal findings on radiological and other examination of musculoskeletal system	England	0.04	192	443176
793.0	Nonspecific abnormal findings on radiological and other examination of musculoskeletal system	Scotland	0.04	13	35462
793.0	Nonspecific abnormal findings on radiological and other examination of musculoskeletal system	Wales	0.06	13	20669
727.6	Rupture of tendon, nontraumatic	Total	0.03	122	470973
727.6	Rupture of tendon, nontraumatic	England	0.03	113	416781
727.6	Rupture of tendon, nontraumatic	Scotland	0.02	7	34400
727.6	Rupture of tendon, nontraumatic	Wales	0.01	2	19792
352.0	Disorders of other cranial nerves	Total	0.02	105	480141
352.0	Disorders of other cranial nerves	England	0.02	98	425702
352.0	Disorders of other cranial nerves	Scotland	0.02	6	34609
352.0	Disorders of other cranial nerves	Wales	0.01	1	19830
433.3	Cerebral ischemia	Total	0.36	1745	485596
433.3	Cerebral ischemia	England	0.37	1599	430981
433.3	Cerebral ischemia	Scotland	0.09	30	34498
433.3	Cerebral ischemia	Wales	0.57	116	20117
594.8	Renal colic	Total	0.5	2448	489504
594.8	Renal colic	England	0.5	2172	434359
594.8	Renal colic	Scotland	0.49	173	34852
594.8	Renal colic	Wales	0.51	103	20293
250.12	Type 1 diabetes with renal manifestations	Total	0.03	128	468659
250.12	Type 1 diabetes with renal manifestations	England	0.03	114	415021
250.12	Type 1 diabetes with renal manifestations	Scotland	0.03	9	34260
250.12	Type 1 diabetes with renal manifestations	Wales	0.03	5	19378
614.3	Pelvic inflammatory disease (PID)	Total	0.04	195	489046
614.3	Pelvic inflammatory disease (PID)	England	0.04	181	433752
614.3	Pelvic inflammatory disease (PID)	Scotland	0.03	9	35155
614.3	Pelvic inflammatory disease (PID)	Wales	0.02	5	20139
441.1	Acute vascular insufficiency of intestine	Total	0.08	402	488142
441.1	Acute vascular insufficiency of intestine	England	0.08	359	433025
441.1	Acute vascular insufficiency of intestine	Scotland	0.09	33	34819
441.1	Acute vascular insufficiency of intestine	Wales	0.05	10	20298
286.12	Congenital deficiency of other clotting factors (including factor VII)	Total	0.08	403	496348
286.12	Congenital deficiency of other clotting factors (including factor VII)	England	0.08	369	440363
286.12	Congenital deficiency of other clotting factors (including factor VII)	Scotland	0.04	14	35417
286.12	Congenital deficiency of other clotting factors (including factor VII)	Wales	0.1	20	20568
750.21	Congenital anomalies of intestine	Total	0.06	300	497444
750.21	Congenital anomalies of intestine	England	0.06	262	441393
750.21	Congenital anomalies of intestine	Scotland	0.08	27	35479
750.21	Congenital anomalies of intestine	Wales	0.05	11	20572
189.11	Malignant neoplasm of kidney, except pelvis	Total	0.3	1470	494561
189.11	Malignant neoplasm of kidney, except pelvis	England	0.29	1281	438816
189.11	Malignant neoplasm of kidney, except pelvis	Scotland	0.35	125	35259
189.11	Malignant neoplasm of kidney, except pelvis	Wales	0.31	64	20486
803.3	Fracture of clavicle or scapula	Total	0.07	336	495626
803.3	Fracture of clavicle or scapula	England	0.07	316	439482
803.3	Fracture of clavicle or scapula	Scotland	0.03	12	35498
803.3	Fracture of clavicle or scapula	Wales	0.04	8	20646
947.0	Urticaria	Total	0.17	837	494278
947.0	Urticaria	England	0.17	767	438410
947.0	Urticaria	Scotland	0.12	44	35375
947.0	Urticaria	Wales	0.13	26	20493
318.0	Tobacco use disorder	Total	5.78	28138	458340
318.0	Tobacco use disorder	England	5.98	25802	405356
318.0	Tobacco use disorder	Scotland	3.09	1081	33888
318.0	Tobacco use disorder	Wales	6.17	1255	19096
754.0	Congenital musculoskeletal deformities of spine	Total	0.03	144	499270
754.0	Congenital musculoskeletal deformities of spine	England	0.03	133	442992
754.0	Congenital musculoskeletal deformities of spine	Scotland	0.02	6	35601
754.0	Congenital musculoskeletal deformities of spine	Wales	0.02	5	20677
396.0	Abnormal heart sounds	Total	0.34	1677	489731
396.0	Abnormal heart sounds	England	0.35	1534	434327
396.0	Abnormal heart sounds	Scotland	0.12	41	35121
396.0	Abnormal heart sounds	Wales	0.5	102	20283
509.8	Dependence on respirator [Ventilator] or supplemental oxygen	Total	0.13	642	482092
509.8	Dependence on respirator [Ventilator] or supplemental oxygen	England	0.09	378	427822
509.8	Dependence on respirator [Ventilator] or supplemental oxygen	Scotland	0.72	249	34254
509.8	Dependence on respirator [Ventilator] or supplemental oxygen	Wales	0.07	15	20016
564.9	Personal history of diseases of digestive system	Total	5.66	23658	394601
564.9	Personal history of diseases of digestive system	England	5.92	21930	348434
564.9	Personal history of diseases of digestive system	Scotland	3.55	1075	29182
564.9	Personal history of diseases of digestive system	Wales	3.7	653	16985
571.8	Liver abscess and sequelae of chronic liver disease	Total	0.18	900	486179
571.8	Liver abscess and sequelae of chronic liver disease	England	0.19	817	431148
571.8	Liver abscess and sequelae of chronic liver disease	Scotland	0.15	53	34744
571.8	Liver abscess and sequelae of chronic liver disease	Wales	0.15	30	20287
578.2	Blood in stool	Total	0.81	3788	466397
578.2	Blood in stool	England	0.74	3092	413853
578.2	Blood in stool	Scotland	1.59	538	33313
578.2	Blood in stool	Wales	0.81	158	19231
645.0	Late pregnancy and failed induction	Total	0.33	1632	498796
645.0	Late pregnancy and failed induction	England	0.35	1565	442496
645.0	Late pregnancy and failed induction	Scotland	0.0	0	35655
645.0	Late pregnancy and failed induction	Wales	0.32	67	20645
375.2	Epiphora	Total	0.26	1292	488734
375.2	Epiphora	England	0.28	1195	433154
375.2	Epiphora	Scotland	0.22	79	35232
375.2	Epiphora	Wales	0.09	18	20348
276.5	Hypovolemia	Total	1.01	4971	487225
276.5	Hypovolemia	England	1.06	4649	431890
276.5	Hypovolemia	Scotland	0.48	168	35034
276.5	Hypovolemia	Wales	0.75	154	20301
723.0	Other disorders of cervical region	Total	0.12	596	487642
723.0	Other disorders of cervical region	England	0.13	567	431958
723.0	Other disorders of cervical region	Scotland	0.03	12	35400
723.0	Other disorders of cervical region	Wales	0.08	17	20284
735.21	Hammer toe (acquired)	Total	0.54	2656	485349
735.21	Hammer toe (acquired)	England	0.56	2430	430364
735.21	Hammer toe (acquired)	Scotland	0.44	153	34757
735.21	Hammer toe (acquired)	Wales	0.36	73	20228
362.6	Peripheral retinal degenerations	Total	0.05	245	481288
362.6	Peripheral retinal degenerations	England	0.06	235	426355
362.6	Peripheral retinal degenerations	Scotland	0.01	5	34888
362.6	Peripheral retinal degenerations	Wales	0.02	5	20045
558.0	Noninfectious gastroenteritis	Total	4.86	20158	394601
558.0	Noninfectious gastroenteritis	England	4.87	17826	348434
558.0	Noninfectious gastroenteritis	Scotland	4.87	1495	29182
558.0	Noninfectious gastroenteritis	Wales	4.7	837	16985
529.0	Diseases and other conditions of the tongue	Total	0.27	1328	492610
529.0	Diseases and other conditions of the tongue	England	0.28	1220	436800
529.0	Diseases and other conditions of the tongue	Scotland	0.18	64	35337
529.0	Diseases and other conditions of the tongue	Wales	0.21	44	20473
850.0	Hemorrhage or hematoma complicating a procedure	Total	1.54	7430	476287
850.0	Hemorrhage or hematoma complicating a procedure	England	1.57	6740	422388
850.0	Hemorrhage or hematoma complicating a procedure	Scotland	1.1	380	34154
850.0	Hemorrhage or hematoma complicating a procedure	Wales	1.55	310	19745
133.0	Arthropod-borne diseases	Total	0.04	204	499505
133.0	Arthropod-borne diseases	England	0.04	194	443206
133.0	Arthropod-borne diseases	Scotland	0.02	8	35609
133.0	Arthropod-borne diseases	Wales	0.01	2	20690
371.1	Uveitis, noninfectious or NOS	Total	0.15	732	486857
371.1	Uveitis, noninfectious or NOS	England	0.16	672	431568
371.1	Uveitis, noninfectious or NOS	Scotland	0.07	24	35034
371.1	Uveitis, noninfectious or NOS	Wales	0.18	36	20255
703.0	Diseases of nail, NOS	Total	0.09	466	491981
703.0	Diseases of nail, NOS	England	0.09	411	436592
703.0	Diseases of nail, NOS	Scotland	0.08	27	35043
703.0	Diseases of nail, NOS	Wales	0.14	28	20346
732.1	Juvenile osteochondrosis	Total	0.05	233	483416
732.1	Juvenile osteochondrosis	England	0.05	216	428528
732.1	Juvenile osteochondrosis	Scotland	0.02	7	34708
732.1	Juvenile osteochondrosis	Wales	0.05	10	20180
766.0	Neuralgia, neuritis, and radiculitis NOS	Total	0.1	484	497290
766.0	Neuralgia, neuritis, and radiculitis NOS	England	0.11	468	441049
766.0	Neuralgia, neuritis, and radiculitis NOS	Scotland	0.03	11	35595
766.0	Neuralgia, neuritis, and radiculitis NOS	Wales	0.02	5	20646
627.1	Postmenopausal bleeding	Total	2.47	11705	463077
627.1	Postmenopausal bleeding	England	2.44	10266	410816
627.1	Postmenopausal bleeding	Scotland	2.22	756	33335
627.1	Postmenopausal bleeding	Wales	3.48	683	18926
623.0	Hypertrophy of female genital organs	Total	0.34	1640	484324
623.0	Hypertrophy of female genital organs	England	0.35	1497	429519
623.0	Hypertrophy of female genital organs	Scotland	0.14	48	34915
623.0	Hypertrophy of female genital organs	Wales	0.48	95	19890
174.1	Breast cancer [female]	Total	0.59	2817	473807
174.1	Breast cancer [female]	England	0.6	2529	420378
174.1	Breast cancer [female]	Scotland	0.43	145	33796
174.1	Breast cancer [female]	Wales	0.72	143	19633
758.0	Chromosomal anomalies and genetic disorders	Total	0.02	118	499418
758.0	Chromosomal anomalies and genetic disorders	England	0.03	111	443133
758.0	Chromosomal anomalies and genetic disorders	Scotland	0.01	2	35609
758.0	Chromosomal anomalies and genetic disorders	Wales	0.02	5	20676
289.3	Personal history of diseases of blood and blood-forming organs	Total	0.1	513	489304
289.3	Personal history of diseases of blood and blood-forming organs	England	0.11	473	434173
289.3	Personal history of diseases of blood and blood-forming organs	Scotland	0.06	22	34853
289.3	Personal history of diseases of blood and blood-forming organs	Wales	0.09	18	20278
190.0	Cancer of eye	Total	0.05	235	497969
190.0	Cancer of eye	England	0.05	199	441877
190.0	Cancer of eye	Scotland	0.06	23	35475
190.0	Cancer of eye	Wales	0.06	13	20617
773.0	Pain in limb	Total	0.37	1835	498593
773.0	Pain in limb	England	0.4	1766	442295
773.0	Pain in limb	Scotland	0.12	42	35613
773.0	Pain in limb	Wales	0.13	27	20685
368.1	Amblyopia	Total	0.18	898	495265
368.1	Amblyopia	England	0.2	860	439251
368.1	Amblyopia	Scotland	0.06	20	35494
368.1	Amblyopia	Wales	0.09	18	20520
704.1	Alopecia	Total	0.04	208	491981
704.1	Alopecia	England	0.04	196	436592
704.1	Alopecia	Scotland	0.02	7	35043
704.1	Alopecia	Wales	0.02	5	20346
364.9	Cornea replaced by transplant	Total	0.04	176	482838
364.9	Cornea replaced by transplant	England	0.04	166	427807
364.9	Cornea replaced by transplant	Scotland	0.01	5	34924
364.9	Cornea replaced by transplant	Wales	0.02	5	20107
528.6	Leukoplakia of oral mucosa	Total	0.09	450	492610
528.6	Leukoplakia of oral mucosa	England	0.1	438	436800
528.6	Leukoplakia of oral mucosa	Scotland	0.02	6	35337
528.6	Leukoplakia of oral mucosa	Wales	0.03	6	20473
430.2	Intracerebral hemorrhage	Total	0.23	1126	485596
430.2	Intracerebral hemorrhage	England	0.23	983	430981
430.2	Intracerebral hemorrhage	Scotland	0.25	85	34498
430.2	Intracerebral hemorrhage	Wales	0.29	58	20117
70.9	Hepatitis NOS	Total	0.14	706	492293
70.9	Hepatitis NOS	England	0.15	650	436786
70.9	Hepatitis NOS	Scotland	0.09	30	35105
70.9	Hepatitis NOS	Wales	0.13	26	20402
300.9	Posttraumatic stress disorder	Total	0.05	224	441655
300.9	Posttraumatic stress disorder	England	0.05	213	388188
300.9	Posttraumatic stress disorder	Scotland	0.01	3	34823
300.9	Posttraumatic stress disorder	Wales	0.04	8	18644
180.3	Cervical intraepithelial neoplasia [CIN] [Cervical dysplasia]	Total	0.55	2571	464611
180.3	Cervical intraepithelial neoplasia [CIN] [Cervical dysplasia]	England	0.59	2434	411954
180.3	Cervical intraepithelial neoplasia [CIN] [Cervical dysplasia]	Scotland	0.1	34	33437
180.3	Cervical intraepithelial neoplasia [CIN] [Cervical dysplasia]	Wales	0.53	103	19220
840.3	Joint/ligament sprain	Total	0.05	243	499910
840.3	Joint/ligament sprain	England	0.05	226	443579
840.3	Joint/ligament sprain	Scotland	0.03	12	35637
840.3	Joint/ligament sprain	Wales	0.02	5	20694
381.3	Mastoiditis & related conditions	Total	0.04	203	495303
381.3	Mastoiditis & related conditions	England	0.04	184	439470
381.3	Mastoiditis & related conditions	Scotland	0.03	12	35319
381.3	Mastoiditis & related conditions	Wales	0.03	7	20514
530.5	Disorders of esophageal motility	Total	0.21	928	442592
530.5	Disorders of esophageal motility	England	0.21	815	391270
530.5	Disorders of esophageal motility	Scotland	0.22	71	32758
530.5	Disorders of esophageal motility	Wales	0.23	42	18564
451.2	Phlebitis and thrombophlebitis of lower extremities	Total	1.11	5035	449158
451.2	Phlebitis and thrombophlebitis of lower extremities	England	1.13	4573	398385
451.2	Phlebitis and thrombophlebitis of lower extremities	Scotland	0.8	263	32456
451.2	Phlebitis and thrombophlebitis of lower extremities	Wales	1.07	199	18317
255.0	Disorders of adrenal glands	Total	0.05	249	494804
255.0	Disorders of adrenal glands	England	0.05	226	438977
255.0	Disorders of adrenal glands	Scotland	0.04	15	35362
255.0	Disorders of adrenal glands	Wales	0.04	8	20465
345.1	Epilepsy	Total	0.1	460	480324
345.1	Epilepsy	England	0.1	420	425910
345.1	Epilepsy	Scotland	0.06	20	34483
345.1	Epilepsy	Wales	0.1	20	19931
601.12	Chronic prostatitis	Total	0.26	1249	474083
601.12	Chronic prostatitis	England	0.27	1157	420440
601.12	Chronic prostatitis	Scotland	0.21	72	33932
601.12	Chronic prostatitis	Wales	0.1	20	19711
427.12	Paroxysmal ventricular tachycardia	Total	0.3	1381	458792
427.12	Paroxysmal ventricular tachycardia	England	0.31	1260	406604
427.12	Paroxysmal ventricular tachycardia	Scotland	0.2	67	33194
427.12	Paroxysmal ventricular tachycardia	Wales	0.28	54	18994
374.0	Other disorders of eyelids	Total	0.85	4178	486857
374.0	Other disorders of eyelids	England	0.89	3867	431568
374.0	Other disorders of eyelids	Scotland	0.5	175	35034
374.0	Other disorders of eyelids	Wales	0.67	136	20255
530.12	Ulcer of esophagus	Total	1.5	6756	442592
530.12	Ulcer of esophagus	England	1.55	6173	391270
530.12	Ulcer of esophagus	Scotland	1.07	355	32758
530.12	Ulcer of esophagus	Wales	1.21	228	18564
213.0	Benign neoplasm of bone and articular cartilage	Total	0.09	412	451142
213.0	Benign neoplasm of bone and articular cartilage	England	0.09	371	399299
213.0	Benign neoplasm of bone and articular cartilage	Scotland	0.09	30	32935
213.0	Benign neoplasm of bone and articular cartilage	Wales	0.06	11	18908
272.13	Mixed hyperlipidemia	Total	0.05	235	446989
272.13	Mixed hyperlipidemia	England	0.05	198	394339
272.13	Mixed hyperlipidemia	Scotland	0.08	28	34354
272.13	Mixed hyperlipidemia	Wales	0.05	9	18296
964.1	Anticoagulants causing adverse effects	Total	0.09	414	461001
964.1	Anticoagulants causing adverse effects	England	0.09	367	408001
964.1	Anticoagulants causing adverse effects	Scotland	0.08	29	34601
964.1	Anticoagulants causing adverse effects	Wales	0.1	18	18399
736.2	Acquired deformities of finger	Total	0.07	317	485349
736.2	Acquired deformities of finger	England	0.07	289	430364
736.2	Acquired deformities of finger	Scotland	0.04	13	34757
736.2	Acquired deformities of finger	Wales	0.07	15	20228
368.0	Visual disturbances	Total	0.33	1638	495265
368.0	Visual disturbances	England	0.35	1525	439251
368.0	Visual disturbances	Scotland	0.14	48	35494
368.0	Visual disturbances	Wales	0.32	65	20520
530.1	Esophagitis, GERD and related diseases	Total	2.83	12891	442592
530.1	Esophagitis, GERD and related diseases	England	2.99	12044	391270
530.1	Esophagitis, GERD and related diseases	Scotland	1.54	512	32758
530.1	Esophagitis, GERD and related diseases	Wales	1.77	335	18564
716.2	Unspecified monoarthritis	Total	4.88	23487	458152
716.2	Unspecified monoarthritis	England	5.17	22023	403926
716.2	Unspecified monoarthritis	Scotland	1.29	458	34929
716.2	Unspecified monoarthritis	Wales	4.95	1006	19297
624.2	Atrophy of female genital tract	Total	0.13	649	488771
624.2	Atrophy of female genital tract	England	0.14	603	433513
624.2	Atrophy of female genital tract	Scotland	0.05	17	35021
624.2	Atrophy of female genital tract	Wales	0.14	29	20237
741.3	Difficulty in walking	Total	0.06	296	497806
741.3	Difficulty in walking	England	0.06	270	441576
741.3	Difficulty in walking	Scotland	0.02	8	35576
741.3	Difficulty in walking	Wales	0.09	18	20654
430.3	Subdural hemorrhage	Total	0.09	443	485596
430.3	Subdural hemorrhage	England	0.09	386	430981
430.3	Subdural hemorrhage	Scotland	0.1	34	34498
430.3	Subdural hemorrhage	Wales	0.11	23	20117
614.52	Vaginitis and vulvovaginitis	Total	0.1	514	489046
614.52	Vaginitis and vulvovaginitis	England	0.1	455	433752
614.52	Vaginitis and vulvovaginitis	Scotland	0.08	27	35155
614.52	Vaginitis and vulvovaginitis	Wales	0.16	32	20139
433.31	Transient cerebral ischemia	Total	0.62	3027	485596
433.31	Transient cerebral ischemia	England	0.61	2665	430981
433.31	Transient cerebral ischemia	Scotland	0.7	242	34498
433.31	Transient cerebral ischemia	Wales	0.59	120	20117
613.9	Breast disorder NOS	Total	0.04	216	498194
613.9	Breast disorder NOS	England	0.04	163	442115
613.9	Breast disorder NOS	Scotland	0.08	30	35487
613.9	Breast disorder NOS	Wales	0.11	23	20592
635.3	Placenta previa and abruptio placenta	Total	0.34	1679	490289
635.3	Placenta previa and abruptio placenta	England	0.37	1609	434697
635.3	Placenta previa and abruptio placenta	Scotland	0.0	0	35227
635.3	Placenta previa and abruptio placenta	Wales	0.34	70	20365
275.3	Disorders of magnesium metabolism	Total	0.16	803	496759
275.3	Disorders of magnesium metabolism	England	0.17	735	440760
275.3	Disorders of magnesium metabolism	Scotland	0.09	31	35423
275.3	Disorders of magnesium metabolism	Wales	0.18	37	20576
800.3	Fracture of tibia and fibula	Total	0.1	476	495626
800.3	Fracture of tibia and fibula	England	0.11	462	439482
800.3	Fracture of tibia and fibula	Scotland	0.03	9	35498
800.3	Fracture of tibia and fibula	Wales	0.02	5	20646
426.21	First degree AV block	Total	0.38	1765	458792
426.21	First degree AV block	England	0.39	1612	406604
426.21	First degree AV block	Scotland	0.31	102	33194
426.21	First degree AV block	Wales	0.27	51	18994
280.1	Iron deficiency anemias, unspecified or not due to blood loss	Total	2.57	12402	470418
280.1	Iron deficiency anemias, unspecified or not due to blood loss	England	2.65	11359	416771
280.1	Iron deficiency anemias, unspecified or not due to blood loss	Scotland	1.74	602	34088
280.1	Iron deficiency anemias, unspecified or not due to blood loss	Wales	2.2	441	19559
608.0	Other disorders of male genital organs	Total	0.76	3632	472891
608.0	Other disorders of male genital organs	England	0.77	3241	419419
608.0	Other disorders of male genital organs	Scotland	0.78	267	33775
608.0	Other disorders of male genital organs	Wales	0.63	124	19697
593.0	Hematuria	Total	4.43	21350	460745
593.0	Hematuria	England	4.31	18429	409517
593.0	Hematuria	Scotland	4.93	1683	32479
593.0	Hematuria	Wales	6.19	1238	18749
504.0	Other alveolar and parietoalveolar pneumonopathy	Total	0.11	536	482092
504.0	Other alveolar and parietoalveolar pneumonopathy	England	0.11	477	427822
504.0	Other alveolar and parietoalveolar pneumonopathy	Scotland	0.11	38	34254
504.0	Other alveolar and parietoalveolar pneumonopathy	Wales	0.1	21	20016
618.0	Genital prolapse	Total	0.12	561	484670
618.0	Genital prolapse	England	0.12	509	430009
618.0	Genital prolapse	Scotland	0.1	34	34682
618.0	Genital prolapse	Wales	0.09	18	19979
574.1	Cholelithiasis	Total	2.48	12098	476419
574.1	Cholelithiasis	England	2.43	10555	422984
574.1	Cholelithiasis	Scotland	2.91	1011	33758
574.1	Cholelithiasis	Wales	2.63	532	19677
981.0	Toxic effect of (non-ethyl) alcohol and petroleum and other solvents	Total	0.04	224	499814
981.0	Toxic effect of (non-ethyl) alcohol and petroleum and other solvents	England	0.05	212	443511
981.0	Toxic effect of (non-ethyl) alcohol and petroleum and other solvents	Scotland	0.01	3	35615
981.0	Toxic effect of (non-ethyl) alcohol and petroleum and other solvents	Wales	0.04	9	20688
557.1	Celiac disease	Total	0.62	2476	394601
557.1	Celiac disease	England	0.64	2255	348434
557.1	Celiac disease	Scotland	0.45	132	29182
557.1	Celiac disease	Wales	0.52	89	16985
80.0	Postoperative infection	Total	1.24	6184	492828
80.0	Postoperative infection	England	1.23	5435	437405
80.0	Postoperative infection	Scotland	1.27	452	35074
80.0	Postoperative infection	Wales	1.44	297	20349
315.0	Develomental delays and disorders	Total	0.09	461	499375
315.0	Develomental delays and disorders	England	0.1	423	443087
315.0	Develomental delays and disorders	Scotland	0.05	18	35617
315.0	Develomental delays and disorders	Wales	0.1	20	20671
565.1	Anal and rectal polyp	Total	2.28	10966	469177
565.1	Anal and rectal polyp	England	2.38	10133	415648
565.1	Anal and rectal polyp	Scotland	1.5	515	33925
565.1	Anal and rectal polyp	Wales	1.6	318	19604
242.1	Graves' disease	Total	0.14	674	474858
242.1	Graves' disease	England	0.14	585	420321
242.1	Graves' disease	Scotland	0.13	47	34885
242.1	Graves' disease	Wales	0.21	42	19652
704.8	Other specified diseases of hair and hair follicles	Total	0.02	102	491981
704.8	Other specified diseases of hair and hair follicles	England	0.02	98	436592
704.8	Other specified diseases of hair and hair follicles	Scotland	0.01	2	35043
704.8	Other specified diseases of hair and hair follicles	Wales	0.01	2	20346
614.4	Inflammatory diseases of uterus, except cervix	Total	0.08	378	489046
614.4	Inflammatory diseases of uterus, except cervix	England	0.08	341	433752
614.4	Inflammatory diseases of uterus, except cervix	Scotland	0.06	20	35155
614.4	Inflammatory diseases of uterus, except cervix	Wales	0.08	17	20139
636.3	Hemorrhage in early pregnancy	Total	0.23	1147	490289
636.3	Hemorrhage in early pregnancy	England	0.24	1057	434697
636.3	Hemorrhage in early pregnancy	Scotland	0.12	41	35227
636.3	Hemorrhage in early pregnancy	Wales	0.24	49	20365
411.3	Angina pectoris	Total	4.72	22568	455461
411.3	Angina pectoris	England	4.82	20467	403764
411.3	Angina pectoris	Scotland	3.79	1287	32671
411.3	Angina pectoris	Wales	4.1	814	19026
594.3	Calculus of ureter	Total	0.65	3218	489504
594.3	Calculus of ureter	England	0.64	2797	434359
594.3	Calculus of ureter	Scotland	0.83	293	34852
594.3	Calculus of ureter	Wales	0.63	128	20293
426.24	Atrioventricular block, complete	Total	0.21	974	458792
426.24	Atrioventricular block, complete	England	0.22	877	406604
426.24	Atrioventricular block, complete	Scotland	0.15	51	33194
426.24	Atrioventricular block, complete	Wales	0.24	46	18994
735.2	Acquired toe deformities	Total	0.6	2921	485349
735.2	Acquired toe deformities	England	0.61	2620	430364
735.2	Acquired toe deformities	Scotland	0.46	159	34757
735.2	Acquired toe deformities	Wales	0.7	142	20228
447.1	Stricture of artery	Total	0.25	1217	488142
447.1	Stricture of artery	England	0.25	1096	433025
447.1	Stricture of artery	Scotland	0.26	90	34819
447.1	Stricture of artery	Wales	0.15	31	20298
958.0	Certain early complications of trauma or procedure	Total	0.11	550	499692
958.0	Certain early complications of trauma or procedure	England	0.11	482	443412
958.0	Certain early complications of trauma or procedure	Scotland	0.11	39	35605
958.0	Certain early complications of trauma or procedure	Wales	0.14	29	20675
967.0	Adverse effects of sedatives or other central nervous system depressants and anesthetics	Total	0.15	708	461001
967.0	Adverse effects of sedatives or other central nervous system depressants and anesthetics	England	0.16	640	408001
967.0	Adverse effects of sedatives or other central nervous system depressants and anesthetics	Scotland	0.07	23	34601
967.0	Adverse effects of sedatives or other central nervous system depressants and anesthetics	Wales	0.24	45	18399
613.5	Mastodynia	Total	0.02	103	498194
613.5	Mastodynia	England	0.02	86	442115
613.5	Mastodynia	Scotland	0.03	12	35487
613.5	Mastodynia	Wales	0.02	5	20592
153.2	Colon cancer	Total	0.94	4379	461195
153.2	Colon cancer	England	0.92	3812	408687
153.2	Colon cancer	Scotland	1.2	404	33245
153.2	Colon cancer	Wales	0.84	163	19263
369.2	Eye infection, viral	Total	0.04	192	486857
369.2	Eye infection, viral	England	0.04	166	431568
369.2	Eye infection, viral	Scotland	0.04	15	35034
369.2	Eye infection, viral	Wales	0.05	11	20255
560.3	Peritoneal or intestinal adhesions	Total	0.33	1290	394601
560.3	Peritoneal or intestinal adhesions	England	0.33	1144	348434
560.3	Peritoneal or intestinal adhesions	Scotland	0.27	80	29182
560.3	Peritoneal or intestinal adhesions	Wales	0.39	66	16985
809.0	Fracture of unspecified bones	Total	0.02	111	495626
809.0	Fracture of unspecified bones	England	0.02	83	439482
809.0	Fracture of unspecified bones	Scotland	0.07	25	35498
809.0	Fracture of unspecified bones	Wales	0.01	3	20646
342.0	Hemiplegia	Total	0.5	2431	480324
342.0	Hemiplegia	England	0.52	2243	425910
342.0	Hemiplegia	Scotland	0.22	77	34483
342.0	Hemiplegia	Wales	0.55	111	19931
191.0	Manlignant and unknown neoplasms of brain and nervous system	Total	0.06	303	497969
191.0	Manlignant and unknown neoplasms of brain and nervous system	England	0.06	280	441877
191.0	Manlignant and unknown neoplasms of brain and nervous system	Scotland	0.04	13	35475
191.0	Manlignant and unknown neoplasms of brain and nervous system	Wales	0.05	10	20617
291.1	Transient mental disorders due to conditions classified elsewhere	Total	0.04	193	489014
291.1	Transient mental disorders due to conditions classified elsewhere	England	0.04	184	433723
291.1	Transient mental disorders due to conditions classified elsewhere	Scotland	0.0	1	34965
291.1	Transient mental disorders due to conditions classified elsewhere	Wales	0.04	8	20326
610.4	Benign neoplasm of breast	Total	0.38	1892	491692
610.4	Benign neoplasm of breast	England	0.38	1653	436315
610.4	Benign neoplasm of breast	Scotland	0.53	186	34985
610.4	Benign neoplasm of breast	Wales	0.26	53	20392
535.8	Other specified gastritis	Total	2.7	12663	455544
535.8	Other specified gastritis	England	2.85	11800	402947
535.8	Other specified gastritis	Scotland	1.67	567	33296
535.8	Other specified gastritis	Wales	1.51	296	19301
344.0	Other paralytic syndromes	Total	0.2	978	480324
344.0	Other paralytic syndromes	England	0.21	882	425910
344.0	Other paralytic syndromes	Scotland	0.2	69	34483
344.0	Other paralytic syndromes	Wales	0.14	27	19931
540.0	Appendiceal conditions	Total	0.07	362	496614
540.0	Appendiceal conditions	England	0.07	327	440671
540.0	Appendiceal conditions	Scotland	0.06	21	35386
540.0	Appendiceal conditions	Wales	0.07	14	20557
575.7	Other disorders of gallbladder	Total	0.42	2018	476419
575.7	Other disorders of gallbladder	England	0.43	1830	422984
575.7	Other disorders of gallbladder	Scotland	0.31	106	33758
575.7	Other disorders of gallbladder	Wales	0.42	82	19677
272.11	Hypercholesterolemia	Total	9.98	49566	446989
272.11	Hypercholesterolemia	England	10.53	46389	394339
272.11	Hypercholesterolemia	Scotland	2.79	985	34354
272.11	Hypercholesterolemia	Wales	10.7	2192	18296
250.7	Diabetic retinopathy	Total	0.48	2299	481288
250.7	Diabetic retinopathy	England	0.5	2161	426355
250.7	Diabetic retinopathy	Scotland	0.13	47	34888
250.7	Diabetic retinopathy	Wales	0.45	91	20045
512.1	Wheezing	Total	0.08	403	486150
512.1	Wheezing	England	0.09	370	431048
512.1	Wheezing	Scotland	0.07	24	34869
512.1	Wheezing	Wales	0.04	9	20233
214.0	Lipoma	Total	0.46	2276	490213
214.0	Lipoma	England	0.46	2027	434858
214.0	Lipoma	Scotland	0.49	174	34999
214.0	Lipoma	Wales	0.37	75	20356
751.22	Other specified congenital anomalies of kidney	Total	0.1	503	497444
