PheCode	Phenotype	Age	Prevalence	Case	Controls
512.1	Wheezing	Total	0.08	403	486150
512.1	Wheezing	Asian	0.18	17	9439
512.1	Wheezing	Black	0.1	8	7732
512.1	Wheezing	Chinese	0.0	0	1545
512.1	Wheezing	Mixed	0.14	4	2809
512.1	Wheezing	Other	0.11	7	6194
512.1	Wheezing	White	0.08	367	458431
214.0	Lipoma	Total	0.46	2276	490213
214.0	Lipoma	Asian	0.51	49	9564
214.0	Lipoma	Black	0.51	40	7752
214.0	Lipoma	Chinese	0.13	2	1540
214.0	Lipoma	Mixed	0.35	10	2836
214.0	Lipoma	Other	0.46	29	6277
214.0	Lipoma	White	0.46	2146	462244
751.22	Other specified congenital anomalies of kidney	Total	0.1	503	497444
751.22	Other specified congenital anomalies of kidney	Asian	0.09	9	9782
751.22	Other specified congenital anomalies of kidney	Black	0.11	9	7980
751.22	Other specified congenital anomalies of kidney	Chinese	0.0	0	1565
751.22	Other specified congenital anomalies of kidney	Mixed	0.1	3	2894
751.22	Other specified congenital anomalies of kidney	Other	0.13	8	6378
751.22	Other specified congenital anomalies of kidney	White	0.1	474	468845
800.2	Fracture of unspecified part of femur	Total	0.03	129	495626
800.2	Fracture of unspecified part of femur	Asian	0.0	0	9769
800.2	Fracture of unspecified part of femur	Black	0.01	1	7991
800.2	Fracture of unspecified part of femur	Chinese	0.0	0	1566
800.2	Fracture of unspecified part of femur	Mixed	0.03	1	2892
800.2	Fracture of unspecified part of femur	Other	0.0	0	6389
800.2	Fracture of unspecified part of femur	White	0.03	127	467019
172.11	Melanomas of skin	Total	0.76	3698	480841
172.11	Melanomas of skin	Asian	0.01	1	9802
172.11	Melanomas of skin	Black	0.04	3	7999
172.11	Melanomas of skin	Chinese	0.19	3	1562
172.11	Melanomas of skin	Mixed	0.1	3	2889
172.11	Melanomas of skin	Other	0.2	13	6337
172.11	Melanomas of skin	White	0.81	3675	452252
358.1	Myasthenia gravis	Total	0.05	265	497291
358.1	Myasthenia gravis	Asian	0.02	2	9776
358.1	Myasthenia gravis	Black	0.05	4	7969
358.1	Myasthenia gravis	Chinese	0.06	1	1563
358.1	Myasthenia gravis	Mixed	0.0	0	2887
358.1	Myasthenia gravis	Other	0.13	8	6371
358.1	Myasthenia gravis	White	0.05	250	468725
411.9	Other acute and subacute forms of ischemic heart disease	Total	0.44	2010	455461
411.9	Other acute and subacute forms of ischemic heart disease	Asian	0.86	73	8404
411.9	Other acute and subacute forms of ischemic heart disease	Black	0.26	20	7536
411.9	Other acute and subacute forms of ischemic heart disease	Chinese	0.07	1	1509
411.9	Other acute and subacute forms of ischemic heart disease	Mixed	0.15	4	2724
411.9	Other acute and subacute forms of ischemic heart disease	Other	0.61	36	5821
411.9	Other acute and subacute forms of ischemic heart disease	White	0.43	1876	429467
752.11	Spina bifida	Total	0.06	281	499680
752.11	Spina bifida	Asian	0.02	2	9812
752.11	Spina bifida	Black	0.07	6	8004
752.11	Spina bifida	Chinese	0.0	0	1569
752.11	Spina bifida	Mixed	0.07	2	2903
752.11	Spina bifida	Other	0.05	3	6407
752.11	Spina bifida	White	0.06	268	470985
443.1	Raynaud's syndrome	Total	0.36	1784	488142
443.1	Raynaud's syndrome	Asian	0.21	20	9625
443.1	Raynaud's syndrome	Black	0.34	27	7884
443.1	Raynaud's syndrome	Chinese	0.26	4	1550
443.1	Raynaud's syndrome	Mixed	0.35	10	2858
443.1	Raynaud's syndrome	Other	0.44	28	6275
443.1	Raynaud's syndrome	White	0.37	1695	459950
340.1	Migrain with aura	Total	0.07	326	485693
340.1	Migrain with aura	Asian	0.06	6	9401
340.1	Migrain with aura	Black	0.09	7	7702
340.1	Migrain with aura	Chinese	0.06	1	1547
340.1	Migrain with aura	Mixed	0.0	0	2807
340.1	Migrain with aura	Other	0.1	6	6177
340.1	Migrain with aura	White	0.07	306	458059
173.0	Neoplasm of uncertain behavior of skin	Total	0.05	228	480841
173.0	Neoplasm of uncertain behavior of skin	Asian	0.03	3	9802
173.0	Neoplasm of uncertain behavior of skin	Black	0.01	1	7999
173.0	Neoplasm of uncertain behavior of skin	Chinese	0.0	0	1562
173.0	Neoplasm of uncertain behavior of skin	Mixed	0.0	0	2889
173.0	Neoplasm of uncertain behavior of skin	Other	0.03	2	6337
173.0	Neoplasm of uncertain behavior of skin	White	0.05	222	452252
535.6	Duodenitis	Total	2.3	10723	455544
535.6	Duodenitis	Asian	2.64	236	8710
535.6	Duodenitis	Black	1.77	131	7283
535.6	Duodenitis	Chinese	1.17	17	1441
535.6	Duodenitis	Mixed	2.4	66	2680
535.6	Duodenitis	Other	2.4	142	5771
535.6	Duodenitis	White	2.3	10131	429659
473.0	Diseases of the larynx and vocal cords	Total	0.43	2070	475549
473.0	Diseases of the larynx and vocal cords	Asian	0.38	35	9287
473.0	Diseases of the larynx and vocal cords	Black	0.42	32	7646
473.0	Diseases of the larynx and vocal cords	Chinese	0.33	5	1496
473.0	Diseases of the larynx and vocal cords	Mixed	0.51	14	2738
473.0	Diseases of the larynx and vocal cords	Other	0.35	21	6053
473.0	Diseases of the larynx and vocal cords	White	0.44	1963	448329
427.61	Supraventricular premature beats	Total	0.04	195	458792
427.61	Supraventricular premature beats	Asian	0.03	3	9129
427.61	Supraventricular premature beats	Black	0.01	1	7555
427.61	Supraventricular premature beats	Chinese	0.0	0	1498
427.61	Supraventricular premature beats	Mixed	0.07	2	2744
427.61	Supraventricular premature beats	Other	0.07	4	5953
427.61	Supraventricular premature beats	White	0.04	185	431913
974.0	Poisoning by water, mineral, and uric acid metabolism drugs	Total	0.04	174	461001
974.0	Poisoning by water, mineral, and uric acid metabolism drugs	Asian	0.04	4	9107
974.0	Poisoning by water, mineral, and uric acid metabolism drugs	Black	0.04	3	7454
974.0	Poisoning by water, mineral, and uric acid metabolism drugs	Chinese	0.0	0	1485
974.0	Poisoning by water, mineral, and uric acid metabolism drugs	Mixed	0.0	0	2642
974.0	Poisoning by water, mineral, and uric acid metabolism drugs	Other	0.0	0	5887
974.0	Poisoning by water, mineral, and uric acid metabolism drugs	White	0.04	167	434426
722.6	Degeneration of intervertebral disc	Total	0.87	4291	487642
722.6	Degeneration of intervertebral disc	Asian	1.06	102	9558
722.6	Degeneration of intervertebral disc	Black	0.91	72	7799
722.6	Degeneration of intervertebral disc	Chinese	0.39	6	1549
722.6	Degeneration of intervertebral disc	Mixed	0.84	24	2837
722.6	Degeneration of intervertebral disc	Other	0.93	59	6259
722.6	Degeneration of intervertebral disc	White	0.87	4028	459640
707.0	Chronic ulcer of skin	Total	0.4	1988	498121
707.0	Chronic ulcer of skin	Asian	0.41	40	9778
707.0	Chronic ulcer of skin	Black	0.5	40	7977
707.0	Chronic ulcer of skin	Chinese	0.19	3	1566
707.0	Chronic ulcer of skin	Mixed	0.31	9	2899
707.0	Chronic ulcer of skin	Other	0.53	34	6386
707.0	Chronic ulcer of skin	White	0.4	1862	469515
727.5	Rupture of synovium	Total	0.12	558	470973
727.5	Rupture of synovium	Asian	0.1	9	9257
727.5	Rupture of synovium	Black	0.11	8	7566
727.5	Rupture of synovium	Chinese	0.0	0	1508
727.5	Rupture of synovium	Mixed	0.22	6	2738
727.5	Rupture of synovium	Other	0.12	7	6034
727.5	Rupture of synovium	White	0.12	528	443870
592.12	Chronic cystitis	Total	0.26	1223	460745
592.12	Chronic cystitis	Asian	0.2	18	9054
592.12	Chronic cystitis	Black	0.3	22	7377
592.12	Chronic cystitis	Chinese	0.07	1	1464
592.12	Chronic cystitis	Mixed	0.22	6	2679
592.12	Chronic cystitis	Other	0.26	15	5866
592.12	Chronic cystitis	White	0.27	1161	434305
750.13	Congenital anomalies of mouth/tongue	Total	0.05	270	497444
750.13	Congenital anomalies of mouth/tongue	Asian	0.06	6	9782
750.13	Congenital anomalies of mouth/tongue	Black	0.01	1	7980
750.13	Congenital anomalies of mouth/tongue	Chinese	0.06	1	1565
750.13	Congenital anomalies of mouth/tongue	Mixed	0.0	0	2894
750.13	Congenital anomalies of mouth/tongue	Other	0.03	2	6378
750.13	Congenital anomalies of mouth/tongue	White	0.06	260	468845
733.4	Aseptic necrosis of bone	Total	0.02	109	483416
733.4	Aseptic necrosis of bone	Asian	0.03	3	9583
733.4	Aseptic necrosis of bone	Black	0.01	1	7805
733.4	Aseptic necrosis of bone	Chinese	0.0	0	1541
733.4	Aseptic necrosis of bone	Mixed	0.04	1	2806
733.4	Aseptic necrosis of bone	Other	0.06	4	6210
733.4	Aseptic necrosis of bone	White	0.02	100	455471
447.0	Other disorders of arteries and arterioles	Total	0.17	822	488142
447.0	Other disorders of arteries and arterioles	Asian	0.18	17	9625
447.0	Other disorders of arteries and arterioles	Black	0.2	16	7884
447.0	Other disorders of arteries and arterioles	Chinese	0.06	1	1550
447.0	Other disorders of arteries and arterioles	Mixed	0.14	4	2858
447.0	Other disorders of arteries and arterioles	Other	0.19	12	6275
447.0	Other disorders of arteries and arterioles	White	0.17	772	459950
578.1	Hematemesis	Total	0.58	2713	466397
578.1	Hematemesis	Asian	0.6	55	9063
578.1	Hematemesis	Black	0.54	40	7415
578.1	Hematemesis	Chinese	0.88	13	1459
578.1	Hematemesis	Mixed	0.59	16	2702
578.1	Hematemesis	Other	0.71	42	5915
578.1	Hematemesis	White	0.58	2547	439843
521.1	Dental caries	Total	0.96	4732	485832
521.1	Dental caries	Asian	1.02	98	9511
521.1	Dental caries	Black	3.45	269	7538
521.1	Dental caries	Chinese	0.32	5	1534
521.1	Dental caries	Mixed	2.14	61	2784
521.1	Dental caries	Other	1.45	91	6206
521.1	Dental caries	White	0.91	4208	458259
304.0	Adjustment reaction	Total	0.09	411	441655
304.0	Adjustment reaction	Asian	0.09	8	9056
304.0	Adjustment reaction	Black	0.07	5	7405
304.0	Adjustment reaction	Chinese	0.07	1	1505
304.0	Adjustment reaction	Mixed	0.2	5	2545
304.0	Adjustment reaction	Other	0.09	5	5695
304.0	Adjustment reaction	White	0.09	387	415449
357.0	Inflammatory and toxic neuropathy	Total	0.45	2262	497291
357.0	Inflammatory and toxic neuropathy	Asian	0.35	34	9776
357.0	Inflammatory and toxic neuropathy	Black	0.4	32	7969
357.0	Inflammatory and toxic neuropathy	Chinese	0.32	5	1563
357.0	Inflammatory and toxic neuropathy	Mixed	0.59	17	2887
357.0	Inflammatory and toxic neuropathy	Other	0.5	32	6371
357.0	Inflammatory and toxic neuropathy	White	0.45	2142	468725
331.0	Other cerebral degenerations	Total	0.08	406	480324
331.0	Other cerebral degenerations	Asian	0.03	3	9490
331.0	Other cerebral degenerations	Black	0.08	6	7710
331.0	Other cerebral degenerations	Chinese	0.0	0	1537
331.0	Other cerebral degenerations	Mixed	0.11	3	2810
331.0	Other cerebral degenerations	Other	0.08	5	6184
331.0	Other cerebral degenerations	White	0.09	389	452593
535.2	Atrophic gastritis	Total	0.12	549	455544
535.2	Atrophic gastritis	Asian	0.24	21	8710
535.2	Atrophic gastritis	Black	0.26	19	7283
535.2	Atrophic gastritis	Chinese	0.28	4	1441
535.2	Atrophic gastritis	Mixed	0.07	2	2680
535.2	Atrophic gastritis	Other	0.12	7	5771
535.2	Atrophic gastritis	White	0.12	496	429659
726.2	Synoviopathy	Total	0.1	483	470973
726.2	Synoviopathy	Asian	0.03	3	9257
726.2	Synoviopathy	Black	0.05	4	7566
726.2	Synoviopathy	Chinese	0.0	0	1508
726.2	Synoviopathy	Mixed	0.11	3	2738
726.2	Synoviopathy	Other	0.17	10	6034
726.2	Synoviopathy	White	0.1	463	443870
794.0	Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)	Total	0.03	162	500266
794.0	Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)	Asian	0.04	4	9819
794.0	Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)	Black	0.02	2	8017
794.0	Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)	Chinese	0.0	0	1569
794.0	Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)	Mixed	0.1	3	2905
794.0	Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)	Other	0.02	1	6421
794.0	Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)	White	0.03	152	471535
555.1	Regional enteritis	Total	0.6	2368	394601
555.1	Regional enteritis	Asian	0.59	48	8060
555.1	Regional enteritis	Black	0.37	25	6713
555.1	Regional enteritis	Chinese	0.14	2	1391
555.1	Regional enteritis	Mixed	0.17	4	2383
555.1	Regional enteritis	Other	0.53	28	5214
555.1	Regional enteritis	White	0.61	2261	370840
723.1	Torticollis	Total	0.02	109	487642
723.1	Torticollis	Asian	0.02	2	9558
723.1	Torticollis	Black	0.03	2	7799
723.1	Torticollis	Chinese	0.0	0	1549
723.1	Torticollis	Mixed	0.04	1	2837
723.1	Torticollis	Other	0.03	2	6259
723.1	Torticollis	White	0.02	102	459640
580.14	Chronic glomerulonephritis, NOS	Total	0.22	1055	481142
580.14	Chronic glomerulonephritis, NOS	Asian	0.35	33	9331
580.14	Chronic glomerulonephritis, NOS	Black	0.31	24	7614
580.14	Chronic glomerulonephritis, NOS	Chinese	0.06	1	1546
580.14	Chronic glomerulonephritis, NOS	Mixed	0.25	7	2804
580.14	Chronic glomerulonephritis, NOS	Other	0.24	15	6119
580.14	Chronic glomerulonephritis, NOS	White	0.21	975	453728
560.2	Impaction of intestine	Total	0.11	428	394601
560.2	Impaction of intestine	Asian	0.12	10	8060
560.2	Impaction of intestine	Black	0.03	2	6713
560.2	Impaction of intestine	Chinese	0.07	1	1391
560.2	Impaction of intestine	Mixed	0.08	2	2383
560.2	Impaction of intestine	Other	0.1	5	5214
560.2	Impaction of intestine	White	0.11	408	370840
513.4	Hyperventilation	Total	0.07	364	499660
513.4	Hyperventilation	Asian	0.06	6	9797
513.4	Hyperventilation	Black	0.1	8	8002
513.4	Hyperventilation	Chinese	0.0	0	1569
513.4	Hyperventilation	Mixed	0.1	3	2904
513.4	Hyperventilation	Other	0.14	9	6405
513.4	Hyperventilation	White	0.07	338	470983
394.0	Rheumatic disease of the heart valves	Total	0.34	1669	489731
394.0	Rheumatic disease of the heart valves	Asian	0.38	37	9605
394.0	Rheumatic disease of the heart valves	Black	0.3	24	7880
394.0	Rheumatic disease of the heart valves	Chinese	0.06	1	1549
394.0	Rheumatic disease of the heart valves	Mixed	0.21	6	2866
394.0	Rheumatic disease of the heart valves	Other	0.24	15	6307
394.0	Rheumatic disease of the heart valves	White	0.34	1586	461524
296.0	Mood disorders	Total	0.03	114	441655
296.0	Mood disorders	Asian	0.03	3	9056
296.0	Mood disorders	Black	0.04	3	7405
296.0	Mood disorders	Chinese	0.0	0	1505
296.0	Mood disorders	Mixed	0.04	1	2545
296.0	Mood disorders	Other	0.05	3	5695
296.0	Mood disorders	White	0.03	104	415449
198.2	Secondary malignancy of respiratory organs	Total	0.81	3667	447279
198.2	Secondary malignancy of respiratory organs	Asian	0.33	30	9112
198.2	Secondary malignancy of respiratory organs	Black	0.49	36	7346
198.2	Secondary malignancy of respiratory organs	Chinese	0.47	7	1471
198.2	Secondary malignancy of respiratory organs	Mixed	0.67	18	2658
198.2	Secondary malignancy of respiratory organs	Other	0.68	40	5816
198.2	Secondary malignancy of respiratory organs	White	0.83	3536	420876
464.0	Acute sinusitis	Total	0.05	268	496898
464.0	Acute sinusitis	Asian	0.06	6	9745
464.0	Acute sinusitis	Black	0.04	3	7946
464.0	Acute sinusitis	Chinese	0.13	2	1553
464.0	Acute sinusitis	Mixed	0.07	2	2890
464.0	Acute sinusitis	Other	0.05	3	6365
464.0	Acute sinusitis	White	0.05	252	468399
282.5	Sickle cell anemia	Total	0.1	479	470418
282.5	Sickle cell anemia	Asian	0.11	10	8776
282.5	Sickle cell anemia	Black	5.05	370	6955
282.5	Sickle cell anemia	Chinese	0.0	0	1495
282.5	Sickle cell anemia	Mixed	0.81	22	2702
282.5	Sickle cell anemia	Other	0.75	45	5923
282.5	Sickle cell anemia	White	0.01	32	444567
386.9	Dizziness and giddiness (Light-headedness and vertigo)	Total	1.44	7192	491074
386.9	Dizziness and giddiness (Light-headedness and vertigo)	Asian	2.15	210	9578
386.9	Dizziness and giddiness (Light-headedness and vertigo)	Black	1.73	138	7850
386.9	Dizziness and giddiness (Light-headedness and vertigo)	Chinese	0.96	15	1550
386.9	Dizziness and giddiness (Light-headedness and vertigo)	Mixed	1.28	37	2858
386.9	Dizziness and giddiness (Light-headedness and vertigo)	Other	1.77	113	6281
386.9	Dizziness and giddiness (Light-headedness and vertigo)	White	1.42	6679	462957
540.11	Acute appendicitis	Total	0.57	2844	496614
540.11	Acute appendicitis	Asian	0.33	32	9775
540.11	Acute appendicitis	Black	0.4	32	7972
540.11	Acute appendicitis	Chinese	0.45	7	1560
540.11	Acute appendicitis	Mixed	0.59	17	2881
540.11	Acute appendicitis	Other	0.37	24	6380
540.11	Acute appendicitis	White	0.58	2732	468046
966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	Total	0.15	679	461001
966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	Asian	0.16	15	9107
966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	Black	0.09	7	7454
966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	Chinese	0.0	0	1485
966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	Mixed	0.26	7	2642
966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	Other	0.19	11	5887
966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	White	0.15	639	434426
514.0	Abnormal findings examination of lungs	Total	0.81	4038	496346
514.0	Abnormal findings examination of lungs	Asian	0.92	90	9732
514.0	Abnormal findings examination of lungs	Black	0.62	50	7968
514.0	Abnormal findings examination of lungs	Chinese	0.57	9	1560
514.0	Abnormal findings examination of lungs	Mixed	0.83	24	2883
514.0	Abnormal findings examination of lungs	Other	0.78	50	6371
514.0	Abnormal findings examination of lungs	White	0.81	3815	467832
512.9	Other dyspnea	Total	0.27	1316	486150
512.9	Other dyspnea	Asian	0.34	32	9439
512.9	Other dyspnea	Black	0.17	13	7732
512.9	Other dyspnea	Chinese	0.06	1	1545
512.9	Other dyspnea	Mixed	0.35	10	2809
512.9	Other dyspnea	Other	0.27	17	6194
512.9	Other dyspnea	White	0.27	1243	458431
427.11	Paroxysmal supraventricular tachycardia	Total	0.74	3406	458792
427.11	Paroxysmal supraventricular tachycardia	Asian	0.73	67	9129
427.11	Paroxysmal supraventricular tachycardia	Black	0.51	39	7555
427.11	Paroxysmal supraventricular tachycardia	Chinese	0.4	6	1498
427.11	Paroxysmal supraventricular tachycardia	Mixed	0.44	12	2744
427.11	Paroxysmal supraventricular tachycardia	Other	0.53	32	5953
427.11	Paroxysmal supraventricular tachycardia	White	0.75	3250	431913
359.1	Muscular dystrophies	Total	0.04	178	497291
359.1	Muscular dystrophies	Asian	0.03	3	9776
359.1	Muscular dystrophies	Black	0.04	3	7969
359.1	Muscular dystrophies	Chinese	0.0	0	1563
359.1	Muscular dystrophies	Mixed	0.03	1	2887
359.1	Muscular dystrophies	Other	0.05	3	6371
359.1	Muscular dystrophies	White	0.04	168	468725
327.41	Organic or persistent insomnia	Total	0.05	255	492524
327.41	Organic or persistent insomnia	Asian	0.05	5	9625
327.41	Organic or persistent insomnia	Black	0.06	5	7850
327.41	Organic or persistent insomnia	Chinese	0.0	0	1554
327.41	Organic or persistent insomnia	Mixed	0.0	0	2852
327.41	Organic or persistent insomnia	Other	0.08	5	6289
327.41	Organic or persistent insomnia	White	0.05	240	464354
380.1	Otitis externa	Total	0.14	703	498502
380.1	Otitis externa	Asian	0.15	15	9786
380.1	Otitis externa	Black	0.11	9	7999
380.1	Otitis externa	Chinese	0.0	0	1567
380.1	Otitis externa	Mixed	0.17	5	2898
380.1	Otitis externa	Other	0.12	8	6402
380.1	Otitis externa	White	0.14	666	469850
363.0	Chorioretinal inflammations, scars, and other disorders of choroid	Total	0.03	130	482838
363.0	Chorioretinal inflammations, scars, and other disorders of choroid	Asian	0.04	4	9402
363.0	Chorioretinal inflammations, scars, and other disorders of choroid	Black	0.03	2	7645
363.0	Chorioretinal inflammations, scars, and other disorders of choroid	Chinese	0.0	0	1531
363.0	Chorioretinal inflammations, scars, and other disorders of choroid	Mixed	0.04	1	2825
363.0	Chorioretinal inflammations, scars, and other disorders of choroid	Other	0.06	4	6186
363.0	Chorioretinal inflammations, scars, and other disorders of choroid	White	0.03	119	455249
290.16	Vascular dementia	Total	0.1	498	489014
290.16	Vascular dementia	Asian	0.12	12	9629
290.16	Vascular dementia	Black	0.15	12	7839
290.16	Vascular dementia	Chinese	0.0	0	1560
290.16	Vascular dementia	Mixed	0.07	2	2845
290.16	Vascular dementia	Other	0.06	4	6249
290.16	Vascular dementia	White	0.1	468	460892
454.0	Varicose veins	Total	0.15	690	449158
454.0	Varicose veins	Asian	0.1	9	8842
454.0	Varicose veins	Black	0.18	13	7293
454.0	Varicose veins	Chinese	0.07	1	1399
454.0	Varicose veins	Mixed	0.08	2	2611
454.0	Varicose veins	Other	0.17	10	5783
454.0	Varicose veins	White	0.15	655	423230
10.0	Tuberculosis	Total	0.07	338	477621
10.0	Tuberculosis	Asian	0.82	76	9220
10.0	Tuberculosis	Black	0.46	35	7576
10.0	Tuberculosis	Chinese	0.2	3	1519
10.0	Tuberculosis	Mixed	0.14	4	2784
10.0	Tuberculosis	Other	0.33	20	6081
10.0	Tuberculosis	White	0.04	200	450441
742.9	Other derangement of joint	Total	0.19	948	497806
742.9	Other derangement of joint	Asian	0.17	17	9766
742.9	Other derangement of joint	Black	0.2	16	7968
742.9	Other derangement of joint	Chinese	0.06	1	1565
742.9	Other derangement of joint	Mixed	0.24	7	2895
742.9	Other derangement of joint	Other	0.14	9	6390
742.9	Other derangement of joint	White	0.19	898	469222
351.0	Other peripheral nerve disorders	Total	3.39	16873	480141
351.0	Other peripheral nerve disorders	Asian	2.9	283	9459
351.0	Other peripheral nerve disorders	Black	3.26	260	7704
351.0	Other peripheral nerve disorders	Chinese	2.3	36	1526
351.0	Other peripheral nerve disorders	Mixed	3.46	100	2787
351.0	Other peripheral nerve disorders	Other	3.59	229	6147
351.0	Other peripheral nerve disorders	White	3.41	15965	452518
749.0	Congenital anomalies of face and neck	Total	0.07	332	499993
749.0	Congenital anomalies of face and neck	Asian	0.07	7	9814
749.0	Congenital anomalies of face and neck	Black	0.06	5	8013
749.0	Congenital anomalies of face and neck	Chinese	0.06	1	1567
749.0	Congenital anomalies of face and neck	Mixed	0.14	4	2903
749.0	Congenital anomalies of face and neck	Other	0.06	4	6416
749.0	Congenital anomalies of face and neck	White	0.07	311	471280
854.0	Complications of cardiac/vascular device, implant, and graft	Total	0.79	3780	476287
854.0	Complications of cardiac/vascular device, implant, and graft	Asian	1.14	109	9420
854.0	Complications of cardiac/vascular device, implant, and graft	Black	0.75	58	7669
854.0	Complications of cardiac/vascular device, implant, and graft	Chinese	0.39	6	1525
854.0	Complications of cardiac/vascular device, implant, and graft	Mixed	0.82	23	2788
854.0	Complications of cardiac/vascular device, implant, and graft	Other	0.63	39	6139
854.0	Complications of cardiac/vascular device, implant, and graft	White	0.78	3545	448746
599.2	Retention of urine	Total	2.26	10772	466682
599.2	Retention of urine	Asian	1.93	180	9142
599.2	Retention of urine	Black	1.59	122	7542
599.2	Retention of urine	Chinese	0.79	12	1503
599.2	Retention of urine	Mixed	1.44	40	2743
599.2	Retention of urine	Other	1.85	113	6009
599.2	Retention of urine	White	2.29	10305	439743
780.0	Hypothermia/Chills	Total	0.06	308	500120
780.0	Hypothermia/Chills	Asian	0.12	12	9811
780.0	Hypothermia/Chills	Black	0.04	3	8016
780.0	Hypothermia/Chills	Chinese	0.0	0	1569
780.0	Hypothermia/Chills	Mixed	0.07	2	2906
780.0	Hypothermia/Chills	Other	0.06	4	6418
780.0	Hypothermia/Chills	White	0.06	287	471400
836.0	Traumatic arthropathy	Total	0.07	325	492462
836.0	Traumatic arthropathy	Asian	0.05	5	9654
836.0	Traumatic arthropathy	Black	0.05	4	7917
836.0	Traumatic arthropathy	Chinese	0.0	0	1556
836.0	Traumatic arthropathy	Mixed	0.07	2	2845
836.0	Traumatic arthropathy	Other	0.13	8	6313
836.0	Traumatic arthropathy	White	0.07	306	464177
475.0	Chronic sinusitis	Total	0.7	3364	475549
475.0	Chronic sinusitis	Asian	0.79	74	9287
475.0	Chronic sinusitis	Black	0.55	42	7646
475.0	Chronic sinusitis	Chinese	0.53	8	1496
475.0	Chronic sinusitis	Mixed	0.69	19	2738
475.0	Chronic sinusitis	Other	0.54	33	6053
475.0	Chronic sinusitis	White	0.71	3188	448329
706.2	Sebaceous cyst	Total	2.17	10846	488374
706.2	Sebaceous cyst	Asian	1.9	186	9606
706.2	Sebaceous cyst	Black	1.8	144	7840
706.2	Sebaceous cyst	Chinese	1.09	17	1549
706.2	Sebaceous cyst	Mixed	1.86	54	2846
706.2	Sebaceous cyst	Other	2.29	147	6260
706.2	Sebaceous cyst	White	2.19	10298	460273
155.1	Malignant neoplasm of liver, primary	Total	0.05	250	477326
155.1	Malignant neoplasm of liver, primary	Asian	0.11	10	9486
155.1	Malignant neoplasm of liver, primary	Black	0.04	3	7806
155.1	Malignant neoplasm of liver, primary	Chinese	0.2	3	1517
155.1	Malignant neoplasm of liver, primary	Mixed	0.0	0	2813
155.1	Malignant neoplasm of liver, primary	Other	0.15	9	6175
155.1	Malignant neoplasm of liver, primary	White	0.05	225	449529
480.2	Viral pneumonia	Total	0.02	117	483389
480.2	Viral pneumonia	Asian	0.03	3	9481
480.2	Viral pneumonia	Black	0.01	1	7777
480.2	Viral pneumonia	Chinese	0.0	0	1546
480.2	Viral pneumonia	Mixed	0.0	0	2829
480.2	Viral pneumonia	Other	0.02	1	6182
480.2	Viral pneumonia	White	0.02	112	455574
528.12	Oral aphthae	Total	0.02	108	492610
528.12	Oral aphthae	Asian	0.04	4	9671
528.12	Oral aphthae	Black	0.01	1	7916
528.12	Oral aphthae	Chinese	0.0	0	1553
528.12	Oral aphthae	Mixed	0.0	0	2861
528.12	Oral aphthae	Other	0.02	1	6339
528.12	Oral aphthae	White	0.02	102	464270
368.4	Visual field defects	Total	0.11	527	495265
368.4	Visual field defects	Asian	0.13	13	9716
368.4	Visual field defects	Black	0.16	13	7926
368.4	Visual field defects	Chinese	0.0	0	1560
368.4	Visual field defects	Mixed	0.1	3	2880
368.4	Visual field defects	Other	0.09	6	6359
368.4	Visual field defects	White	0.11	492	466824
442.2	Aneurysm of iliac artery	Total	0.03	153	488142
442.2	Aneurysm of iliac artery	Asian	0.01	1	9625
442.2	Aneurysm of iliac artery	Black	0.01	1	7884
442.2	Aneurysm of iliac artery	Chinese	0.0	0	1550
442.2	Aneurysm of iliac artery	Mixed	0.03	1	2858
442.2	Aneurysm of iliac artery	Other	0.03	2	6275
442.2	Aneurysm of iliac artery	White	0.03	148	459950
686.1	Carbuncle and furuncle	Total	0.7	3392	484382
686.1	Carbuncle and furuncle	Asian	1.29	124	9484
686.1	Carbuncle and furuncle	Black	1.37	108	7768
686.1	Carbuncle and furuncle	Chinese	0.13	2	1554
686.1	Carbuncle and furuncle	Mixed	0.91	26	2827
686.1	Carbuncle and furuncle	Other	0.78	49	6232
686.1	Carbuncle and furuncle	White	0.67	3083	456517
971.0	Poisoning by drugs primarily affecting the autonomic nervous system	Total	0.05	246	461001
971.0	Poisoning by drugs primarily affecting the autonomic nervous system	Asian	0.0	0	9107
971.0	Poisoning by drugs primarily affecting the autonomic nervous system	Black	0.05	4	7454
971.0	Poisoning by drugs primarily affecting the autonomic nervous system	Chinese	0.0	0	1485
971.0	Poisoning by drugs primarily affecting the autonomic nervous system	Mixed	0.08	2	2642
