PheCode	Phenotype	Age	Prevalence	Case	Controls
564.9	Personal history of diseases of digestive system	Total	5.66	23658	394601
564.9	Personal history of diseases of digestive system	Female	5.1	11421	212610
564.9	Personal history of diseases of digestive system	Male	6.3	12237	181991
571.8	Liver abscess and sequelae of chronic liver disease	Total	0.18	900	486179
571.8	Liver abscess and sequelae of chronic liver disease	Female	0.11	304	265153
571.8	Liver abscess and sequelae of chronic liver disease	Male	0.27	596	221026
578.2	Blood in stool	Total	0.81	3788	466397
578.2	Blood in stool	Female	0.63	1602	254455
578.2	Blood in stool	Male	1.02	2186	211942
645.0	Late pregnancy and failed induction	Total	0.33	1632	498796
645.0	Late pregnancy and failed induction	Female	0.6	1631	270737
645.0	Late pregnancy and failed induction	Male	0.0	1	228059
375.2	Epiphora	Total	0.26	1292	488734
375.2	Epiphora	Female	0.32	855	265636
375.2	Epiphora	Male	0.2	437	223098
276.5	Hypovolemia	Total	1.01	4971	487225
276.5	Hypovolemia	Female	0.88	2352	266084
276.5	Hypovolemia	Male	1.17	2619	221141
723.0	Other disorders of cervical region	Total	0.12	596	487642
723.0	Other disorders of cervical region	Female	0.1	256	265073
723.0	Other disorders of cervical region	Male	0.15	340	222569
735.21	Hammer toe (acquired)	Total	0.54	2656	485349
735.21	Hammer toe (acquired)	Female	0.86	2254	260128
735.21	Hammer toe (acquired)	Male	0.18	402	225221
362.6	Peripheral retinal degenerations	Total	0.05	245	481288
362.6	Peripheral retinal degenerations	Female	0.04	111	262877
362.6	Peripheral retinal degenerations	Male	0.06	134	218411
558.0	Noninfectious gastroenteritis	Total	4.86	20158	394601
558.0	Noninfectious gastroenteritis	Female	5.42	12172	212610
558.0	Noninfectious gastroenteritis	Male	4.2	7986	181991
529.0	Diseases and other conditions of the tongue	Total	0.27	1328	492610
529.0	Diseases and other conditions of the tongue	Female	0.27	735	268020
529.0	Diseases and other conditions of the tongue	Male	0.26	593	224590
850.0	Hemorrhage or hematoma complicating a procedure	Total	1.54	7430	476287
850.0	Hemorrhage or hematoma complicating a procedure	Female	1.53	4039	259809
850.0	Hemorrhage or hematoma complicating a procedure	Male	1.54	3391	216478
133.0	Arthropod-borne diseases	Total	0.04	204	499505
133.0	Arthropod-borne diseases	Female	0.04	98	271938
133.0	Arthropod-borne diseases	Male	0.05	106	227567
371.1	Uveitis, noninfectious or NOS	Total	0.15	732	486857
371.1	Uveitis, noninfectious or NOS	Female	0.15	395	264902
371.1	Uveitis, noninfectious or NOS	Male	0.15	337	221955
703.0	Diseases of nail, NOS	Total	0.09	466	491981
703.0	Diseases of nail, NOS	Female	0.1	258	268050
703.0	Diseases of nail, NOS	Male	0.09	208	223931
732.1	Juvenile osteochondrosis	Total	0.05	233	483416
732.1	Juvenile osteochondrosis	Female	0.05	137	258848
732.1	Juvenile osteochondrosis	Male	0.04	96	224568
766.0	Neuralgia, neuritis, and radiculitis NOS	Total	0.1	484	497290
766.0	Neuralgia, neuritis, and radiculitis NOS	Female	0.11	293	270543
766.0	Neuralgia, neuritis, and radiculitis NOS	Male	0.08	191	226747
627.1	Postmenopausal bleeding	Total	2.47	11705	463077
627.1	Postmenopausal bleeding	Female	4.74	11705	235021
627.1	Postmenopausal bleeding	Male	0.0	0	228056
623.0	Hypertrophy of female genital organs	Total	0.34	1640	484324
623.0	Hypertrophy of female genital organs	Female	0.64	1640	256265
623.0	Hypertrophy of female genital organs	Male	0.0	0	228059
174.1	Breast cancer [female]	Total	0.59	2817	473807
174.1	Breast cancer [female]	Female	1.13	2811	245965
174.1	Breast cancer [female]	Male	0.0	6	227842
758.0	Chromosomal anomalies and genetic disorders	Total	0.02	118	499418
758.0	Chromosomal anomalies and genetic disorders	Female	0.02	51	271779
758.0	Chromosomal anomalies and genetic disorders	Male	0.03	67	227639
289.3	Personal history of diseases of blood and blood-forming organs	Total	0.1	513	489304
289.3	Personal history of diseases of blood and blood-forming organs	Female	0.12	314	266288
289.3	Personal history of diseases of blood and blood-forming organs	Male	0.09	199	223016
190.0	Cancer of eye	Total	0.05	235	497969
190.0	Cancer of eye	Female	0.04	114	271005
190.0	Cancer of eye	Male	0.05	121	226964
773.0	Pain in limb	Total	0.37	1835	498593
773.0	Pain in limb	Female	0.42	1139	271229
773.0	Pain in limb	Male	0.31	696	227364
368.1	Amblyopia	Total	0.18	898	495265
368.1	Amblyopia	Female	0.18	496	269567
368.1	Amblyopia	Male	0.18	402	225698
704.1	Alopecia	Total	0.04	208	491981
704.1	Alopecia	Female	0.06	173	268050
704.1	Alopecia	Male	0.02	35	223931
364.9	Cornea replaced by transplant	Total	0.04	176	482838
364.9	Cornea replaced by transplant	Female	0.03	88	263427
364.9	Cornea replaced by transplant	Male	0.04	88	219411
528.6	Leukoplakia of oral mucosa	Total	0.09	450	492610
528.6	Leukoplakia of oral mucosa	Female	0.08	228	268020
528.6	Leukoplakia of oral mucosa	Male	0.1	222	224590
430.2	Intracerebral hemorrhage	Total	0.23	1126	485596
430.2	Intracerebral hemorrhage	Female	0.17	465	266169
430.2	Intracerebral hemorrhage	Male	0.3	661	219427
70.9	Hepatitis NOS	Total	0.14	706	492293
70.9	Hepatitis NOS	Female	0.13	343	267844
70.9	Hepatitis NOS	Male	0.16	363	224449
300.9	Posttraumatic stress disorder	Total	0.05	224	441655
300.9	Posttraumatic stress disorder	Female	0.03	82	245022
300.9	Posttraumatic stress disorder	Male	0.07	142	196633
180.3	Cervical intraepithelial neoplasia [CIN] [Cervical dysplasia]	Total	0.55	2571	464611
180.3	Cervical intraepithelial neoplasia [CIN] [Cervical dysplasia]	Female	1.07	2570	236740
180.3	Cervical intraepithelial neoplasia [CIN] [Cervical dysplasia]	Male	0.0	1	227871
840.3	Joint/ligament sprain	Total	0.05	243	499910
840.3	Joint/ligament sprain	Female	0.04	110	272131
840.3	Joint/ligament sprain	Male	0.06	133	227779
381.3	Mastoiditis & related conditions	Total	0.04	203	495303
381.3	Mastoiditis & related conditions	Female	0.04	99	269679
381.3	Mastoiditis & related conditions	Male	0.05	104	225624
530.5	Disorders of esophageal motility	Total	0.21	928	442592
530.5	Disorders of esophageal motility	Female	0.22	541	241260
530.5	Disorders of esophageal motility	Male	0.19	387	201332
451.2	Phlebitis and thrombophlebitis of lower extremities	Total	1.11	5035	449158
451.2	Phlebitis and thrombophlebitis of lower extremities	Female	0.9	2233	244561
451.2	Phlebitis and thrombophlebitis of lower extremities	Male	1.35	2802	204597
255.0	Disorders of adrenal glands	Total	0.05	249	494804
255.0	Disorders of adrenal glands	Female	0.05	140	269222
255.0	Disorders of adrenal glands	Male	0.05	109	225582
345.1	Epilepsy	Total	0.1	460	480324
345.1	Epilepsy	Female	0.08	213	262564
345.1	Epilepsy	Male	0.11	247	217760
601.12	Chronic prostatitis	Total	0.26	1249	474083
601.12	Chronic prostatitis	Female	0.0	0	272204
601.12	Chronic prostatitis	Male	0.61	1249	201879
427.12	Paroxysmal ventricular tachycardia	Total	0.3	1381	458792
427.12	Paroxysmal ventricular tachycardia	Female	0.14	358	255264
427.12	Paroxysmal ventricular tachycardia	Male	0.5	1023	203528
374.0	Other disorders of eyelids	Total	0.85	4178	486857
374.0	Other disorders of eyelids	Female	0.92	2452	264902
374.0	Other disorders of eyelids	Male	0.77	1726	221955
530.12	Ulcer of esophagus	Total	1.5	6756	442592
530.12	Ulcer of esophagus	Female	1.05	2567	241260
530.12	Ulcer of esophagus	Male	2.04	4189	201332
213.0	Benign neoplasm of bone and articular cartilage	Total	0.09	412	451142
213.0	Benign neoplasm of bone and articular cartilage	Female	0.1	243	238669
213.0	Benign neoplasm of bone and articular cartilage	Male	0.08	169	212473
272.13	Mixed hyperlipidemia	Total	0.05	235	446989
272.13	Mixed hyperlipidemia	Female	0.03	87	250736
272.13	Mixed hyperlipidemia	Male	0.08	148	196253
964.1	Anticoagulants causing adverse effects	Total	0.09	414	461001
964.1	Anticoagulants causing adverse effects	Female	0.07	168	246290
964.1	Anticoagulants causing adverse effects	Male	0.11	246	214711
736.2	Acquired deformities of finger	Total	0.07	317	485349
736.2	Acquired deformities of finger	Female	0.07	173	260128
736.2	Acquired deformities of finger	Male	0.06	144	225221
368.0	Visual disturbances	Total	0.33	1638	495265
368.0	Visual disturbances	Female	0.35	957	269567
368.0	Visual disturbances	Male	0.3	681	225698
530.1	Esophagitis, GERD and related diseases	Total	2.83	12891	442592
530.1	Esophagitis, GERD and related diseases	Female	2.49	6165	241260
530.1	Esophagitis, GERD and related diseases	Male	3.23	6726	201332
716.2	Unspecified monoarthritis	Total	4.88	23487	458152
716.2	Unspecified monoarthritis	Female	4.73	12326	248077
716.2	Unspecified monoarthritis	Male	5.04	11161	210075
624.2	Atrophy of female genital tract	Total	0.13	649	488771
624.2	Atrophy of female genital tract	Female	0.25	649	260942
624.2	Atrophy of female genital tract	Male	0.0	0	227829
741.3	Difficulty in walking	Total	0.06	296	497806
741.3	Difficulty in walking	Female	0.06	151	270876
741.3	Difficulty in walking	Male	0.06	145	226930
430.3	Subdural hemorrhage	Total	0.09	443	485596
430.3	Subdural hemorrhage	Female	0.05	139	266169
430.3	Subdural hemorrhage	Male	0.14	304	219427
614.52	Vaginitis and vulvovaginitis	Total	0.1	514	489046
614.52	Vaginitis and vulvovaginitis	Female	0.2	514	260989
614.52	Vaginitis and vulvovaginitis	Male	0.0	0	228057
433.31	Transient cerebral ischemia	Total	0.62	3027	485596
433.31	Transient cerebral ischemia	Female	0.48	1291	266169
433.31	Transient cerebral ischemia	Male	0.78	1736	219427
613.9	Breast disorder NOS	Total	0.04	216	498194
613.9	Breast disorder NOS	Female	0.08	215	270177
613.9	Breast disorder NOS	Male	0.0	1	228017
635.3	Placenta previa and abruptio placenta	Total	0.34	1679	490289
635.3	Placenta previa and abruptio placenta	Female	0.64	1679	262234
635.3	Placenta previa and abruptio placenta	Male	0.0	0	228055
275.3	Disorders of magnesium metabolism	Total	0.16	803	496759
275.3	Disorders of magnesium metabolism	Female	0.15	396	270655
275.3	Disorders of magnesium metabolism	Male	0.18	407	226104
800.3	Fracture of tibia and fibula	Total	0.1	476	495626
800.3	Fracture of tibia and fibula	Female	0.08	222	269827
800.3	Fracture of tibia and fibula	Male	0.11	254	225799
426.21	First degree AV block	Total	0.38	1765	458792
426.21	First degree AV block	Female	0.18	462	255264
426.21	First degree AV block	Male	0.64	1303	203528
280.1	Iron deficiency anemias, unspecified or not due to blood loss	Total	2.57	12402	470418
280.1	Iron deficiency anemias, unspecified or not due to blood loss	Female	2.83	7413	254494
280.1	Iron deficiency anemias, unspecified or not due to blood loss	Male	2.26	4989	215924
608.0	Other disorders of male genital organs	Total	0.76	3632	472891
608.0	Other disorders of male genital organs	Female	0.0	3	272355
608.0	Other disorders of male genital organs	Male	1.78	3629	200536
593.0	Hematuria	Total	4.43	21350	460745
593.0	Hematuria	Female	3.49	9098	251862
593.0	Hematuria	Male	5.54	12252	208883
504.0	Other alveolar and parietoalveolar pneumonopathy	Total	0.11	536	482092
504.0	Other alveolar and parietoalveolar pneumonopathy	Female	0.1	270	264623
504.0	Other alveolar and parietoalveolar pneumonopathy	Male	0.12	266	217469
618.0	Genital prolapse	Total	0.12	561	484670
618.0	Genital prolapse	Female	0.22	561	256617
618.0	Genital prolapse	Male	0.0	0	228053
574.1	Cholelithiasis	Total	2.48	12098	476419
574.1	Cholelithiasis	Female	3.18	8414	256040
574.1	Cholelithiasis	Male	1.64	3684	220379
981.0	Toxic effect of (non-ethyl) alcohol and petroleum and other solvents	Total	0.04	224	499814
981.0	Toxic effect of (non-ethyl) alcohol and petroleum and other solvents	Female	0.04	113	272085
981.0	Toxic effect of (non-ethyl) alcohol and petroleum and other solvents	Male	0.05	111	227729
557.1	Celiac disease	Total	0.62	2476	394601
557.1	Celiac disease	Female	0.76	1622	212610
557.1	Celiac disease	Male	0.47	854	181991
80.0	Postoperative infection	Total	1.24	6184	492828
80.0	Postoperative infection	Female	1.18	3215	268433
80.0	Postoperative infection	Male	1.31	2969	224395
315.0	Develomental delays and disorders	Total	0.09	461	499375
315.0	Develomental delays and disorders	Female	0.07	181	271962
315.0	Develomental delays and disorders	Male	0.12	280	227413
565.1	Anal and rectal polyp	Total	2.28	10966	469177
565.1	Anal and rectal polyp	Female	1.79	4693	256812
565.1	Anal and rectal polyp	Male	2.87	6273	212365
242.1	Graves' disease	Total	0.14	674	474858
242.1	Graves' disease	Female	0.22	555	251658
242.1	Graves' disease	Male	0.05	119	223200
704.8	Other specified diseases of hair and hair follicles	Total	0.02	102	491981
704.8	Other specified diseases of hair and hair follicles	Female	0.02	48	268050
704.8	Other specified diseases of hair and hair follicles	Male	0.02	54	223931
614.4	Inflammatory diseases of uterus, except cervix	Total	0.08	378	489046
614.4	Inflammatory diseases of uterus, except cervix	Female	0.14	378	260989
614.4	Inflammatory diseases of uterus, except cervix	Male	0.0	0	228057
636.3	Hemorrhage in early pregnancy	Total	0.23	1147	490289
636.3	Hemorrhage in early pregnancy	Female	0.44	1146	262234
636.3	Hemorrhage in early pregnancy	Male	0.0	1	228055
411.3	Angina pectoris	Total	4.72	22568	455461
411.3	Angina pectoris	Female	3.0	7962	257267
411.3	Angina pectoris	Male	6.86	14606	198194
594.3	Calculus of ureter	Total	0.65	3218	489504
594.3	Calculus of ureter	Female	0.3	807	268724
594.3	Calculus of ureter	Male	1.08	2411	220780
426.24	Atrioventricular block, complete	Total	0.21	974	458792
426.24	Atrioventricular block, complete	Female	0.12	300	255264
426.24	Atrioventricular block, complete	Male	0.33	674	203528
735.2	Acquired toe deformities	Total	0.6	2921	485349
735.2	Acquired toe deformities	Female	0.92	2417	260128
735.2	Acquired toe deformities	Male	0.22	504	225221
447.1	Stricture of artery	Total	0.25	1217	488142
447.1	Stricture of artery	Female	0.13	346	267338
447.1	Stricture of artery	Male	0.39	871	220804
958.0	Certain early complications of trauma or procedure	Total	0.11	550	499692
958.0	Certain early complications of trauma or procedure	Female	0.08	211	272089
958.0	Certain early complications of trauma or procedure	Male	0.15	339	227603
967.0	Adverse effects of sedatives or other central nervous system depressants and anesthetics	Total	0.15	708	461001
967.0	Adverse effects of sedatives or other central nervous system depressants and anesthetics	Female	0.2	500	246290
967.0	Adverse effects of sedatives or other central nervous system depressants and anesthetics	Male	0.1	208	214711
613.5	Mastodynia	Total	0.02	103	498194
613.5	Mastodynia	Female	0.04	101	270177
613.5	Mastodynia	Male	0.0	2	228017
153.2	Colon cancer	Total	0.94	4379	461195
153.2	Colon cancer	Female	0.77	1971	254754
153.2	Colon cancer	Male	1.15	2408	206441
369.2	Eye infection, viral	Total	0.04	192	486857
369.2	Eye infection, viral	Female	0.04	96	264902
369.2	Eye infection, viral	Male	0.04	96	221955
560.3	Peritoneal or intestinal adhesions	Total	0.33	1290	394601
560.3	Peritoneal or intestinal adhesions	Female	0.36	758	212610
560.3	Peritoneal or intestinal adhesions	Male	0.29	532	181991
809.0	Fracture of unspecified bones	Total	0.02	111	495626
809.0	Fracture of unspecified bones	Female	0.02	51	269827
809.0	Fracture of unspecified bones	Male	0.03	60	225799
342.0	Hemiplegia	Total	0.5	2431	480324
342.0	Hemiplegia	Female	0.39	1035	262564
342.0	Hemiplegia	Male	0.64	1396	217760
191.0	Manlignant and unknown neoplasms of brain and nervous system	Total	0.06	303	497969
191.0	Manlignant and unknown neoplasms of brain and nervous system	Female	0.05	143	271005
191.0	Manlignant and unknown neoplasms of brain and nervous system	Male	0.07	160	226964
291.1	Transient mental disorders due to conditions classified elsewhere	Total	0.04	193	489014
291.1	Transient mental disorders due to conditions classified elsewhere	Female	0.04	116	267399
291.1	Transient mental disorders due to conditions classified elsewhere	Male	0.03	77	221615
610.4	Benign neoplasm of breast	Total	0.38	1892	491692
610.4	Benign neoplasm of breast	Female	0.7	1873	263990
610.4	Benign neoplasm of breast	Male	0.01	19	227702
535.8	Other specified gastritis	Total	2.7	12663	455544
535.8	Other specified gastritis	Female	2.8	7150	248156
535.8	Other specified gastritis	Male	2.59	5513	207388
344.0	Other paralytic syndromes	Total	0.2	978	480324
344.0	Other paralytic syndromes	Female	0.16	423	262564
344.0	Other paralytic syndromes	Male	0.25	555	217760
540.0	Appendiceal conditions	Total	0.07	362	496614
540.0	Appendiceal conditions	Female	0.08	219	270355
540.0	Appendiceal conditions	Male	0.06	143	226259
575.7	Other disorders of gallbladder	Total	0.42	2018	476419
575.7	Other disorders of gallbladder	Female	0.54	1385	256040
575.7	Other disorders of gallbladder	Male	0.29	633	220379
272.11	Hypercholesterolemia	Total	9.98	49566	446989
272.11	Hypercholesterolemia	Female	7.42	20104	250736
272.11	Hypercholesterolemia	Male	13.05	29462	196253
250.7	Diabetic retinopathy	Total	0.48	2299	481288
250.7	Diabetic retinopathy	Female	0.31	828	262877
250.7	Diabetic retinopathy	Male	0.67	1471	218411
512.1	Wheezing	Total	0.08	403	486150
512.1	Wheezing	Female	0.08	207	264722
512.1	Wheezing	Male	0.09	196	221428
214.0	Lipoma	Total	0.46	2276	490213
214.0	Lipoma	Female	0.25	670	267474
214.0	Lipoma	Male	0.72	1606	222739
751.22	Other specified congenital anomalies of kidney	Total	0.1	503	497444
751.22	Other specified congenital anomalies of kidney	Female	0.1	259	270799
751.22	Other specified congenital anomalies of kidney	Male	0.11	244	226645
800.2	Fracture of unspecified part of femur	Total	0.03	129	495626
800.2	Fracture of unspecified part of femur	Female	0.02	59	269827
800.2	Fracture of unspecified part of femur	Male	0.03	70	225799
172.11	Melanomas of skin	Total	0.76	3698	480841
172.11	Melanomas of skin	Female	0.76	2018	262764
172.11	Melanomas of skin	Male	0.76	1680	218077
358.1	Myasthenia gravis	Total	0.05	265	497291
358.1	Myasthenia gravis	Female	0.05	132	271026
358.1	Myasthenia gravis	Male	0.06	133	226265
411.9	Other acute and subacute forms of ischemic heart disease	Total	0.44	2010	455461
411.9	Other acute and subacute forms of ischemic heart disease	Female	0.23	593	257267
411.9	Other acute and subacute forms of ischemic heart disease	Male	0.71	1417	198194
752.11	Spina bifida	Total	0.06	281	499680
752.11	Spina bifida	Female	0.07	191	271878
752.11	Spina bifida	Male	0.04	90	227802
443.1	Raynaud's syndrome	Total	0.36	1784	488142
443.1	Raynaud's syndrome	Female	0.48	1276	267338
443.1	Raynaud's syndrome	Male	0.23	508	220804
340.1	Migrain with aura	Total	0.07	326	485693
340.1	Migrain with aura	Female	0.09	231	262685
340.1	Migrain with aura	Male	0.04	95	223008
173.0	Neoplasm of uncertain behavior of skin	Total	0.05	228	480841
173.0	Neoplasm of uncertain behavior of skin	Female	0.05	131	262764
173.0	Neoplasm of uncertain behavior of skin	Male	0.04	97	218077
535.6	Duodenitis	Total	2.3	10723	455544
535.6	Duodenitis	Female	1.77	4470	248156
535.6	Duodenitis	Male	2.93	6253	207388
473.0	Diseases of the larynx and vocal cords	Total	0.43	2070	475549
473.0	Diseases of the larynx and vocal cords	Female	0.38	999	260917
473.0	Diseases of the larynx and vocal cords	Male	0.5	1071	214632
427.61	Supraventricular premature beats	Total	0.04	195	458792
427.61	Supraventricular premature beats	Female	0.03	88	255264
427.61	Supraventricular premature beats	Male	0.05	107	203528
974.0	Poisoning by water, mineral, and uric acid metabolism drugs	Total	0.04	174	461001
974.0	Poisoning by water, mineral, and uric acid metabolism drugs	Female	0.03	68	246290
974.0	Poisoning by water, mineral, and uric acid metabolism drugs	Male	0.05	106	214711
722.6	Degeneration of intervertebral disc	Total	0.87	4291	487642
722.6	Degeneration of intervertebral disc	Female	0.97	2593	265073
722.6	Degeneration of intervertebral disc	Male	0.76	1698	222569
707.0	Chronic ulcer of skin	Total	0.4	1988	498121
707.0	Chronic ulcer of skin	Female	0.27	727	271516
707.0	Chronic ulcer of skin	Male	0.55	1261	226605
727.5	Rupture of synovium	Total	0.12	558	470973
727.5	Rupture of synovium	Female	0.12	318	256374
727.5	Rupture of synovium	Male	0.11	240	214599
592.12	Chronic cystitis	Total	0.26	1223	460745
592.12	Chronic cystitis	Female	0.32	797	251862
592.12	Chronic cystitis	Male	0.2	426	208883
750.13	Congenital anomalies of mouth/tongue	Total	0.05	270	497444
750.13	Congenital anomalies of mouth/tongue	Female	0.03	92	270799
750.13	Congenital anomalies of mouth/tongue	Male	0.08	178	226645
733.4	Aseptic necrosis of bone	Total	0.02	109	483416
733.4	Aseptic necrosis of bone	Female	0.02	56	258848
733.4	Aseptic necrosis of bone	Male	0.02	53	224568
447.0	Other disorders of arteries and arterioles	Total	0.17	822	488142
447.0	Other disorders of arteries and arterioles	Female	0.12	324	267338
447.0	Other disorders of arteries and arterioles	Male	0.23	498	220804
578.1	Hematemesis	Total	0.58	2713	466397
578.1	Hematemesis	Female	0.45	1143	254455
578.1	Hematemesis	Male	0.74	1570	211942
521.1	Dental caries	Total	0.96	4732	485832
521.1	Dental caries	Female	0.92	2458	264064
521.1	Dental caries	Male	1.01	2274	221768
304.0	Adjustment reaction	Total	0.09	411	441655
304.0	Adjustment reaction	Female	0.09	226	245022
304.0	Adjustment reaction	Male	0.09	185	196633
357.0	Inflammatory and toxic neuropathy	Total	0.45	2262	497291
357.0	Inflammatory and toxic neuropathy	Female	0.34	926	271026
357.0	Inflammatory and toxic neuropathy	Male	0.59	1336	226265
331.0	Other cerebral degenerations	Total	0.08	406	480324
331.0	Other cerebral degenerations	Female	0.06	151	262564
331.0	Other cerebral degenerations	Male	0.12	255	217760
535.2	Atrophic gastritis	Total	0.12	549	455544
535.2	Atrophic gastritis	Female	0.11	283	248156
535.2	Atrophic gastritis	Male	0.13	266	207388
726.2	Synoviopathy	Total	0.1	483	470973
726.2	Synoviopathy	Female	0.13	330	256374
726.2	Synoviopathy	Male	0.07	153	214599
794.0	Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)	Total	0.03	162	500266
794.0	Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)	Female	0.05	135	272233
794.0	Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)	Male	0.01	27	228033
555.1	Regional enteritis	Total	0.6	2368	394601
555.1	Regional enteritis	Female	0.62	1318	212610
555.1	Regional enteritis	Male	0.57	1050	181991
723.1	Torticollis	Total	0.02	109	487642
723.1	Torticollis	Female	0.03	71	265073
723.1	Torticollis	Male	0.02	38	222569
580.14	Chronic glomerulonephritis, NOS	Total	0.22	1055	481142
580.14	Chronic glomerulonephritis, NOS	Female	0.18	483	264094
580.14	Chronic glomerulonephritis, NOS	Male	0.26	572	217048
560.2	Impaction of intestine	Total	0.11	428	394601
560.2	Impaction of intestine	Female	0.13	267	212610
560.2	Impaction of intestine	Male	0.09	161	181991
513.4	Hyperventilation	Total	0.07	364	499660
513.4	Hyperventilation	Female	0.09	234	272020
513.4	Hyperventilation	Male	0.06	130	227640
394.0	Rheumatic disease of the heart valves	Total	0.34	1669	489731
394.0	Rheumatic disease of the heart valves	Female	0.25	664	267511
394.0	Rheumatic disease of the heart valves	Male	0.45	1005	222220
296.0	Mood disorders	Total	0.03	114	441655
296.0	Mood disorders	Female	0.03	64	245022
296.0	Mood disorders	Male	0.03	50	196633
198.2	Secondary malignancy of respiratory organs	Total	0.81	3667	447279
198.2	Secondary malignancy of respiratory organs	Female	0.79	1945	243022
198.2	Secondary malignancy of respiratory organs	Male	0.84	1722	204257
464.0	Acute sinusitis	Total	0.05	268	496898
464.0	Acute sinusitis	Female	0.06	168	270296
464.0	Acute sinusitis	Male	0.04	100	226602
282.5	Sickle cell anemia	Total	0.1	479	470418
282.5	Sickle cell anemia	Female	0.13	338	254494
282.5	Sickle cell anemia	Male	0.07	141	215924
386.9	Dizziness and giddiness (Light-headedness and vertigo)	Total	1.44	7192	491074
386.9	Dizziness and giddiness (Light-headedness and vertigo)	Female	1.41	3834	267269
386.9	Dizziness and giddiness (Light-headedness and vertigo)	Male	1.48	3358	223805
540.11	Acute appendicitis	Total	0.57	2844	496614
540.11	Acute appendicitis	Female	0.54	1462	270355
540.11	Acute appendicitis	Male	0.61	1382	226259
966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	Total	0.15	679	461001
966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	Female	0.16	397	246290
966.0	Poisoning by anticonvulsants and anti-Parkinsonism drugs	Male	0.13	282	214711
514.0	Abnormal findings examination of lungs	Total	0.81	4038	496346
514.0	Abnormal findings examination of lungs	Female	0.7	1912	270439
514.0	Abnormal findings examination of lungs	Male	0.93	2126	225907
512.9	Other dyspnea	Total	0.27	1316	486150
512.9	Other dyspnea	Female	0.24	639	264722
512.9	Other dyspnea	Male	0.3	677	221428
427.11	Paroxysmal supraventricular tachycardia	Total	0.74	3406	458792
427.11	Paroxysmal supraventricular tachycardia	Female	0.7	1787	255264
427.11	Paroxysmal supraventricular tachycardia	Male	0.79	1619	203528
359.1	Muscular dystrophies	Total	0.04	178	497291
359.1	Muscular dystrophies	Female	0.03	76	271026
359.1	Muscular dystrophies	Male	0.05	102	226265
327.41	Organic or persistent insomnia	Total	0.05	255	492524
327.41	Organic or persistent insomnia	Female	0.05	135	269968
327.41	Organic or persistent insomnia	Male	0.05	120	222556
380.1	Otitis externa	Total	0.14	703	498502
380.1	Otitis externa	Female	0.13	360	271409
380.1	Otitis externa	Male	0.15	343	227093
363.0	Chorioretinal inflammations, scars, and other disorders of choroid	Total	0.03	130	482838
363.0	Chorioretinal inflammations, scars, and other disorders of choroid	Female	0.03	73	263427
363.0	Chorioretinal inflammations, scars, and other disorders of choroid	Male	0.03	57	219411
290.16	Vascular dementia	Total	0.1	498	489014
290.16	Vascular dementia	Female	0.07	182	267399
290.16	Vascular dementia	Male	0.14	316	221615
454.0	Varicose veins	Total	0.15	690	449158
454.0	Varicose veins	Female	0.07	160	244561
454.0	Varicose veins	Male	0.26	530	204597
10.0	Tuberculosis	Total	0.07	338	477621
10.0	Tuberculosis	Female	0.05	135	261072
10.0	Tuberculosis	Male	0.09	203	216549
742.9	Other derangement of joint	Total	0.19	948	497806
742.9	Other derangement of joint	Female	0.22	593	270876
742.9	Other derangement of joint	Male	0.16	355	226930
351.0	Other peripheral nerve disorders	Total	3.39	16873	480141
351.0	Other peripheral nerve disorders	Female	4.26	11519	259003
351.0	Other peripheral nerve disorders	Male	2.36	5354	221138
749.0	Congenital anomalies of face and neck	Total	0.07	332	499993
749.0	Congenital anomalies of face and neck	Female	0.07	183	272133
749.0	Congenital anomalies of face and neck	Male	0.07	149	227860
854.0	Complications of cardiac/vascular device, implant, and graft	Total	0.79	3780	476287
854.0	Complications of cardiac/vascular device, implant, and graft	Female	0.52	1349	259809
854.0	Complications of cardiac/vascular device, implant, and graft	Male	1.11	2431	216478
599.2	Retention of urine	Total	2.26	10772	466682
599.2	Retention of urine	Female	1.03	2672	255797
599.2	Retention of urine	Male	3.7	8100	210885
780.0	Hypothermia/Chills	Total	0.06	308	500120
780.0	Hypothermia/Chills	Female	0.05	129	272239
780.0	Hypothermia/Chills	Male	0.08	179	227881
836.0	Traumatic arthropathy	Total	0.07	325	492462
836.0	Traumatic arthropathy	Female	0.05	132	268846
836.0	Traumatic arthropathy	Male	0.09	193	223616
475.0	Chronic sinusitis	Total	0.7	3364	475549
475.0	Chronic sinusitis	Female	0.66	1742	260917
475.0	Chronic sinusitis	Male	0.75	1622	214632
706.2	Sebaceous cyst	Total	2.17	10846	488374
706.2	Sebaceous cyst	Female	2.09	5674	266110
706.2	Sebaceous cyst	Male	2.27	5172	222264
155.1	Malignant neoplasm of liver, primary	Total	0.05	250	477326
155.1	Malignant neoplasm of liver, primary	Female	0.03	76	260716
155.1	Malignant neoplasm of liver, primary	Male	0.08	174	216610
480.2	Viral pneumonia	Total	0.02	117	483389
480.2	Viral pneumonia	Female	0.02	55	264838
480.2	Viral pneumonia	Male	0.03	62	218551
528.12	Oral aphthae	Total	0.02	108	492610
